"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_id","Input.content","Answer.ParaphraseQuestionBox","Approve","Reject"
"36AZSFEYZ40SFCDPIGXST0NP6W2BV7","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:56 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:56 PST 2016","","","3M1CVSFP605YEEAAG68NGM0THI2AQP","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:42:37 PST 2016","Tue Feb 23 11:45:15 PST 2016","Wed Feb 24 11:45:15 PST 2016","2016-02-24 19:48:08 UTC","","","158","100% (26/26)","100% (26/26)","100% (26/26)","I_Believe_I_Can_Fly-Notable_other_performances","<font color=""blue"">Question</font>: When Kelly performed the song at the 40th Annual Grammy Awards,"" I Believe I Can Fly"".Which NBA player was commonly associated with it?<br/><font color=""blue"">Sentence(s)</font>: Kelly performed the song at the 40th Annual Grammy Awards.STS-122 crew heard this song on flight day 10 as a wake up call.Since its release, it has become commonly associated with the NBA, most notably with Michael Jordan.","What NBA player was a central figure in the ""I Believe I Can Fly"" song by R Kelly?"
"3UZUVSO3P7V7WSV0EFYR7CAXI03ME1","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:56 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:56 PST 2016","","","3QUO65DNQUOF8BBS7YXARIHN9KAUOB","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:34:11 PST 2016","Tue Feb 23 11:34:30 PST 2016","Wed Feb 24 11:34:30 PST 2016","2016-02-24 19:38:11 UTC","","","19","100% (28/28)","100% (28/28)","100% (28/28)","Viva_la_Vida-Other_recorded_cover_versions","<font color=""blue"">Question</font>: Who has covered the song Viva la Vida?<br/><font color=""blue"">Sentence(s)</font>:  2Cellos performed an instrumental cover of ""Viva la Vida"" in their debut album ""2Cellos"".</br> Weezer included their cover version of the song on the deluxe edition of their 2010 album ""Hurley.</br> Electropop artist Joy Electric covered the song on the 2009 album ""Favorites at Play"".","Who covered Viva la Vida?"
"3UDTAB6HH6ZTYIXCHZV7H129O0M903","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:56 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:56 PST 2016","","","3J2UYBXQQLC93JT89VXWLB7P8VC60V","A3BBPCRHAJ61PP","Approved","Tue Feb 23 11:33:06 PST 2016","Tue Feb 23 11:33:24 PST 2016","Wed Feb 24 11:33:24 PST 2016","2016-02-24 19:38:10 UTC","","","18","100% (56/56)","100% (56/56)","100% (7/7)","Love_the_Way_You_Lie-Production","<font color=""blue"">Question</font>: Which british actor co-starred in a video with Eminem?<br/><font color=""blue"">Sentence(s)</font>: For the video, Kahn considered the British actor Dominic Monaghan as a co-star for his versatility, which he thought would help him play an antagonist.","Which actor co-starred in a vdeio with Eminem"
"3PKJ68EHDNWTFUGH1JT5CNFT6M0JHA","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:56 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:56 PST 2016","","","333U7HK6I9FFQY995QFG9MWDOQ6DJ2","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:37:56 PST 2016","Tue Feb 23 11:40:30 PST 2016","Wed Feb 24 11:40:30 PST 2016","2016-02-24 19:43:11 UTC","","","154","100% (26/26)","100% (26/26)","100% (26/26)","All_I_Want_for_Christmas_Is_You-Background_and_writing","<font color=""blue"">Question</font>: What year did Carey write ""All I Want for Christmas Is You""?<br/><font color=""blue"">Sentence(s)</font>: With Walter Afanasieff, Carey co-wrote ""All I Want for Christmas Is You"" while recording the album in mid-1994.","When did Carey write the hit song ""All I Want for Christmas is You?"""
"3YLTXLH3DF6P15JFWWYP9J15FL6PHG","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:56 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:56 PST 2016","","","3UJ1CZ6IZHPDLOD6DE6B3BZ87SK5S1","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:32:28 PST 2016","Tue Feb 23 11:33:57 PST 2016","Wed Feb 24 11:33:57 PST 2016","2016-02-24 19:38:10 UTC","","","89","100% (26/26)","100% (26/26)","100% (26/26)","Jingle_Bell_Rock-Abstract","<font color=""blue"">Question</font>: Who first released the Christmas song ""Jingle Bell Rock""?<br/><font color=""blue"">Sentence(s)</font>: ""Jingle Bell Rock"" is a popular Christmas song first released by Bobby Helms in 1958.","What singer released ""Jingle Bell Rock"" in 1958?"
"3TKXBROM5TATBPR171BQCZG86ZFJI3","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:56 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:56 PST 2016","","","3WEV0KO0OMS8P1SZSKOU1NN0K9HSDV","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:30:50 PST 2016","Tue Feb 23 11:31:20 PST 2016","Wed Feb 24 11:31:20 PST 2016","2016-02-24 19:33:10 UTC","","","30","100% (28/28)","100% (28/28)","100% (28/28)","Have_Yourself_a_Merry_Little_Christmas-Abstract","<font color=""blue"">Question</font>: What year did Judy Garland release ""Have Yourself a Merry Little Christmas""?<br/><font color=""blue"">Sentence(s)</font>: ""Have Yourself a Merry Little Christmas"" is a song introduced by Judy Garland in the 1944 MGM musical ""Meet Me in St. Louis"".","When did Judy Garland release ""Have Yourself a Merry Little Christmas""?"
"335VBRURDJ0SP8C6P6UM2Q4DI1WE9U","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3QY5DC2MXRKL2YYZ8VEK4O89HJKUFQ","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:41:42 PST 2016","Tue Feb 23 11:44:26 PST 2016","Wed Feb 24 11:44:26 PST 2016","2016-02-24 19:48:08 UTC","","","164","100% (26/26)","100% (26/26)","100% (26/26)","The_Christmas_Song-Abstract","<font color=""blue"">Question</font>: Which year was ""Chestnuts Roasting on an Open Fire"" written?<br/><font color=""blue"">Sentence(s)</font>: ""The Christmas Song"" (commonly subtitled ""Chestnuts Roasting on an Open Fire"" or, as it was originally subtitled, ""Merry Christmas to You"") is a classic Christmas song written in 1944 by Bob Wells and Mel Tormé.","When was ""Chestnuts Roasting on an Open Fire"" written?"
"3ULIZ0H1VA5A4KGIASMQJQGH7WA51C","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:56 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:56 PST 2016","","","3Q8GYXHFEP2XE7OAGSGBO6VQLP05C9","A2416IYI3FQMAG","Approved","Tue Feb 23 11:41:20 PST 2016","Tue Feb 23 11:41:30 PST 2016","Wed Feb 24 11:41:30 PST 2016","2016-02-24 19:43:12 UTC","","","10","100% (26/26)","100% (26/26)","100% (26/26)","Santa_Claus_Is_Coming_to_Town-Abstract","<font color=""blue"">Question</font>: ""Santa Claus is Coming to Town"" was written by who?<br/><font color=""blue"">Sentence(s)</font>: It was written by John Frederick Coots and Haven Gillespie and was first sung on Eddie Cantor's radio show in November 1934.","Who wrote ""Santa Claus is coming to town?"""
"3UEBBGULPFOIFE05IS9JG4CR7NLUFJ","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3EWIJTFFVO7DGYMNFDGUXZZ2PT10EB","A4T1X0PO5N1G9","Approved","Tue Feb 23 11:35:32 PST 2016","Tue Feb 23 11:37:27 PST 2016","Wed Feb 24 11:37:27 PST 2016","2016-02-24 19:38:13 UTC","","","115","100% (26/26)","100% (26/26)","100% (26/26)","Prison_Break-Season_2","<font color=""blue"">Question</font>: Although other prisons are captured, where do the brothers escape to?<br/><font color=""blue"">Sentence(s)</font>: Half of the escapees are killed or recaptured, but the brothers make it to Panama.","Where did the escaped brothers escape to?"
"32L724R85LKPX0UZ2EGA9V2KFYLPI9","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3LRKMWOKB5HIN3GXQNYL1XTZAXTZ2Z","A2416IYI3FQMAG","Approved","Tue Feb 23 11:31:52 PST 2016","Tue Feb 23 11:32:14 PST 2016","Wed Feb 24 11:32:14 PST 2016","2016-02-24 19:33:11 UTC","","","22","100% (26/26)","100% (26/26)","100% (26/26)","Friends-""Joey""","<font color=""blue"">Question</font>: What year did the series finale of ""Friends"" take place?<br/><font color=""blue"">Sentence(s)</font>: ""Joey"".After the series finale in 2004, LeBlanc signed on for the spin-off series, ""Joey"", following Joey's move to Los Angeles to pursue his acting career.","When was the ""Friends"" series finale?"
"32ZCLEW0BZKLSBE5KW1ALWHKSDAPJL","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3VSOLARPKB9S2UU3QPIR7JWY18439Y","A36W7RZROOARHJ","Approved","Tue Feb 23 11:32:33 PST 2016","Tue Feb 23 11:33:41 PST 2016","Wed Feb 24 11:33:41 PST 2016","2016-02-24 19:38:10 UTC","","","68","100% (12/12)","100% (12/12)","100% (12/12)","The_Big_Bang_Theory-Awards_and_nominations","<font color=""blue"">Question</font>: What year did ""The Big Bang Theory"" win it's first TCA award for best comedy series?<br/><font color=""blue"">Sentence(s)</font>: In August 2009, the sitcom won the best comedy series TCA award and Jim Parsons (Sheldon) won the award for individual achievement in comedy.","When did The Big Bang Theory win a comedy award?"
"3FJ2RVH25Z60US0QWMZL0PVOLY729H","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3X4JMASXCM9F9VA35ME4WRTHMWOB0M","A17J1CE7N49Z9D","Approved","Tue Feb 23 11:37:51 PST 2016","Tue Feb 23 11:38:04 PST 2016","Wed Feb 24 11:38:04 PST 2016","2016-02-24 19:38:14 UTC","","","13","100% (45/45)","100% (45/45)","100% (21/21)","Teen_Wolf-Sequels","<font color=""blue"">Question</font>: Who is the Australian director that directed the pilot film of Teen Wolf?<br/><font color=""blue"">Sentence(s)</font>: Australian director Russell Mulcahy directed the pilot film of the television series.","who directed teen wolf?"
"3G57RS03HH5HT5YETWM4O9QMZ2O52T","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3JRJSWSMQHL9XQLKY0YDZXX9S5LE3K","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:40:06 PST 2016","Tue Feb 23 11:40:43 PST 2016","Wed Feb 24 11:40:43 PST 2016","2016-02-24 19:43:11 UTC","","","37","100% (28/28)","100% (28/28)","100% (28/28)","Breaking_Bad-Season_3_(2010)","<font color=""blue"">Question</font>: Who did Walter tell Jesse to kill?<br/><font color=""blue"">Sentence(s)</font>: After he is abducted by the henchmen, Walter instructs Jesse over the phone to kill Gale in order to force Gus not to kill Walter (and, by extension, Jesse) lest he eliminate his only remaining trained chemist.","Walter told Jesse to kill who?"
"3SZYX62S5G0OF6VKZ83ZK07UAIA75B","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3KIBXJ1WD5U15F6GDKT8LV8P7TDOK9","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:39:33 PST 2016","Tue Feb 23 11:40:05 PST 2016","Wed Feb 24 11:40:05 PST 2016","2016-02-24 19:43:11 UTC","","","32","100% (28/28)","100% (28/28)","100% (28/28)","The_Vampire_Diaries-Spin-off","<font color=""blue"">Question</font>: When did ""The Originals"" premiere?<br/><font color=""blue"">Sentence(s)</font>: ""The Originals"" premiered on October 3, 2013.Daniel Gillies as Elijah, Claire Holt as Rebekah and Phoebe Tonkin as Hayley will also continue to play their characters, originally from ""The Vampire Diaries"", in the new spin-off series.","When was the ""The Originals"" premiere?"
"3VI0PC2ZAYK42V7TM03WN5K9T6TXO0","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","34Q075JO1XDEWXSB3PLFQFG80KX10T","A2SD7GN80U31GW","Approved","Tue Feb 23 11:38:10 PST 2016","Tue Feb 23 11:38:27 PST 2016","Wed Feb 24 11:38:27 PST 2016","2016-02-24 19:43:09 UTC","","","17","100% (7/7)","100% (7/7)","100% (7/7)","Doctor_Who-Episodes","<font color=""blue"">Question</font>: How many seasons did Dr Who air?<br/><font color=""blue"">Sentence(s)</font>: ""Doctor Who"" originally ran for 26 seasons on BBC One, from 23 November 1963 until 6 December 1989.","How many seasons did Doctor Who run for?"
"30UZJB2POHC6ENUXXW097JVE5GO534","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","3JMSRU9HQIUT9ZN3IA4JISPSJPDVEX","A2IUT0610X9CV0","Approved","Tue Feb 23 11:37:10 PST 2016","Tue Feb 23 11:37:41 PST 2016","Wed Feb 24 11:37:41 PST 2016","2016-02-24 19:38:13 UTC","","","31","100% (18/18)","100% (18/18)","100% (18/18)","Orange_Is_the_New_Black-Production","<font color=""blue"">Question</font>: How many episodes did Orange Is The New Black have in it's first season?<br/><font color=""blue"">Sentence(s)</font>: Netflix finalized the deal as a 13-episode straight-to-web series.","how long was Orange is the new blacks first season?"
"3TZDZ3Y0JS6T57IUDIZ7V6LJTSS916","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","320DUZ38G7MI2IJ07GGOF7ZA1ILGJE","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:31:23 PST 2016","Tue Feb 23 11:31:38 PST 2016","Wed Feb 24 11:31:38 PST 2016","2016-02-24 19:33:10 UTC","","","15","100% (28/28)","100% (28/28)","100% (28/28)","Pretty_Little_Liars-Abstract","<font color=""blue"">Question</font>: Who was the author of the book series ""Pretty Little Liars""?<br/><font color=""blue"">Sentence(s)</font>: Pretty Little Liars is a series of young-adult novels by author Sara Shepard, beginning with 2006's inaugural entry of the same name.","Who wrote the book series ""Pretty Little Liars""?"
"35ZRNT9RUIYSMX0F2BW8GPV5MBS3O6","3NN44GVSBHYJ0O7TSGQIW54S1NLFGC","Wikipedia question annotation","Paraphrase provided question","text reading writing wikipedia question paraphrasing","$0.10","Tue Feb 23 11:29:57 PST 2016","1","BatchId:2281500;","180","86400","Tue Mar 01 11:29:57 PST 2016","","","308XBLVESI439PU2ZZXJGNU4VMNRB0","A3AIWGHQMXLCZR","Approved","Tue Feb 23 11:32:00 PST 2016","Tue Feb 23 11:32:26 PST 2016","Wed Feb 24 11:32:26 PST 2016","2016-02-24 19:33:11 UTC","","","26","100% (28/28)","100% (28/28)","100% (28/28)","Nurse_Jackie-Genre","<font color=""blue"">Question</font>: What was Falco known for saying in her acceptance speech?<br/><font color=""blue"">Sentence(s)</font>: In her acceptance speech for the Emmy for Best Actress in a Comedy series, Falco exclaimed ""I'm not funny!""","What did Falco say in her acceptance speech?"
