paragraph_id,content
Have_Yourself_a_Merry_Little_Christmas-Abstract,"<font color=""blue"">Question</font>: What year did Judy Garland release ""Have Yourself a Merry Little Christmas""?<br/><font color=""blue"">Sentence(s)</font>: ""Have Yourself a Merry Little Christmas"" is a song introduced by Judy Garland in the 1944 MGM musical ""Meet Me in St. Louis""."
The_Christmas_Song-Abstract,"<font color=""blue"">Question</font>: Which year was ""Chestnuts Roasting on an Open Fire"" written?<br/><font color=""blue"">Sentence(s)</font>: ""The Christmas Song"" (commonly subtitled ""Chestnuts Roasting on an Open Fire"" or, as it was originally subtitled, ""Merry Christmas to You"") is a classic Christmas song written in 1944 by Bob Wells and Mel Tormé."
Santa_Claus_Is_Coming_to_Town-Abstract,"<font color=""blue"">Question</font>: ""Santa Claus is Coming to Town"" was written by who?<br/><font color=""blue"">Sentence(s)</font>: It was written by John Frederick Coots and Haven Gillespie and was first sung on Eddie Cantor's radio show in November 1934."
Prison_Break-Season_2,"<font color=""blue"">Question</font>: Although other prisons are captured, where do the brothers escape to?<br/><font color=""blue"">Sentence(s)</font>: Half of the escapees are killed or recaptured, but the brothers make it to Panama."
"Friends-""Joey""","<font color=""blue"">Question</font>: What year did the series finale of ""Friends"" take place?<br/><font color=""blue"">Sentence(s)</font>: ""Joey"".After the series finale in 2004, LeBlanc signed on for the spin-off series, ""Joey"", following Joey's move to Los Angeles to pursue his acting career."
The_Big_Bang_Theory-Awards_and_nominations,"<font color=""blue"">Question</font>: What year did ""The Big Bang Theory"" win it's first TCA award for best comedy series?<br/><font color=""blue"">Sentence(s)</font>: In August 2009, the sitcom won the best comedy series TCA award and Jim Parsons (Sheldon) won the award for individual achievement in comedy."
Teen_Wolf-Sequels,"<font color=""blue"">Question</font>: Who is the Australian director that directed the pilot film of Teen Wolf?<br/><font color=""blue"">Sentence(s)</font>: Australian director Russell Mulcahy directed the pilot film of the television series."
Breaking_Bad-Season_3_(2010),"<font color=""blue"">Question</font>: Who did Walter tell Jesse to kill?<br/><font color=""blue"">Sentence(s)</font>: After he is abducted by the henchmen, Walter instructs Jesse over the phone to kill Gale in order to force Gus not to kill Walter (and, by extension, Jesse) lest he eliminate his only remaining trained chemist."
The_Vampire_Diaries-Spin-off,"<font color=""blue"">Question</font>: When did ""The Originals"" premiere?<br/><font color=""blue"">Sentence(s)</font>: ""The Originals"" premiered on October 3, 2013.Daniel Gillies as Elijah, Claire Holt as Rebekah and Phoebe Tonkin as Hayley will also continue to play their characters, originally from ""The Vampire Diaries"", in the new spin-off series."
Doctor_Who-Episodes,"<font color=""blue"">Question</font>: How many seasons did Dr Who air?<br/><font color=""blue"">Sentence(s)</font>: ""Doctor Who"" originally ran for 26 seasons on BBC One, from 23 November 1963 until 6 December 1989."
Orange_Is_the_New_Black-Production,"<font color=""blue"">Question</font>: How many episodes did Orange Is The New Black have in it's first season?<br/><font color=""blue"">Sentence(s)</font>: Netflix finalized the deal as a 13-episode straight-to-web series."
Pretty_Little_Liars-Abstract,"<font color=""blue"">Question</font>: Who was the author of the book series ""Pretty Little Liars""?<br/><font color=""blue"">Sentence(s)</font>: Pretty Little Liars is a series of young-adult novels by author Sara Shepard, beginning with 2006's inaugural entry of the same name."
Nurse_Jackie-Genre,"<font color=""blue"">Question</font>: What was Falco known for saying in her acceptance speech?<br/><font color=""blue"">Sentence(s)</font>: In her acceptance speech for the Emmy for Best Actress in a Comedy series, Falco exclaimed ""I'm not funny!"""
The_Office-Awards_and_honors,"<font color=""blue"">Question</font>: Who won the 2006 Golden Globe for Best Performance by an Actor in a Television Series in 2006?<br/><font color=""blue"">Sentence(s)</font>: US version: 2006 Golden Globe for Best Performance by an Actor in a Television Series – Musical or Comedy (Steve Carell); 2006 Emmy Award for Outstanding Comedy Series; 2007 Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series; 2007 Emmy Award for Outstanding Writing for a Comedy Series (Greg Daniels)"
Parks_and_Recreation-Abstract,"<font color=""blue"">Question</font>: What character does Amy Poehler play on Park and Recreation?<br/><font color=""blue"">Sentence(s)</font>: Parks and Recreation is an American comedy television series on the NBC television network, starring Amy Poehler as Leslie Knope, a perky, mid-level bureaucrat in the parks department of Pawnee, a fictional town in Indiana."
Gossip_Girl-Product_placement,"<font color=""blue"">Question</font>: In what year were VitaminWater executives approached for a placement deal?<br/><font color=""blue"">Sentence(s)</font>: In the summer of 2008, executives of VitaminWater approached The CW for a placement deal."
Gilmore_Girls-Additional_main_cast,"<font color=""blue"">Question</font>: Who does Sean Gunn play in Gilmore Girls?<br/><font color=""blue"">Sentence(s)</font>: ""*"" In the second episode of Season One ('The Lorelais' First Day at Chilton'), Sean Gunn played a character named ""Mick"", who worked for a telephone company as a DSL installer."
The_Good_Wife-Season_2,"<font color=""blue"">Question</font>: Who is running against current States Attorney Glenn Childs?<br/><font color=""blue"">Sentence(s)</font>: Peter, now released from prison and cleared of charges, begins his campaign to run as States Attorney against current States Attorney Glenn Childs."
Family_Guy-Broadcast,"<font color=""blue"">Question</font>: What was the earliest season premiere of Family Guy in Australia?<br/><font color=""blue"">Sentence(s)</font>: The seires premiered in Australia on April 9, 1999 on Seven Network, in 2000 on Fox8, and on 7mate on September 27, 2010."
South_Park-Video_games,"<font color=""blue"">Question</font>: What year was ""South Park Rally"" released?<br/><font color=""blue"">Sentence(s)</font>: In 2000, ""South Park Rally"", a racing game, was released on the Dreamcast, PlayStation, Nintendo 64, and PC."
Stone_Mountain-Places_of_interest,"<font color=""blue"">Question</font>: How many historic buildings are located at the Antebellum Plantation and Farmyard museum?<br/><font color=""blue"">Sentence(s)</font>: Classes are designed to meet the Georgia Performance Standards and the North American Association for Environmental Education guidelines.The Antebellum Plantation and Farmyard is an open air museum composed of 19 historic buildings, built between 1790 and 1875, which have been re-erected to the site to represent a pre-Civil War Georgia plantation."
Niagara_Falls-Literature,"<font color=""blue"">Question</font>: Which Cuban poet wrote the poem ""Niagara"" based on Niagara Falls?<br/><font color=""blue"">Sentence(s)</font>: Among them is the Cuban poet Jose Maria Heredia who wrote the poem """"Niagara""""."
Leaning_Tower_of_Pisa-Timeline,"<font color=""blue"">Question</font>: What year did Giorgio Vasari write ""Guglielmo"" ?<br/><font color=""blue"">Sentence(s)</font>:  Nearly four centuries later Giorgio Vasari wrote: ""Guglielmo, according to what is being said, in year 1174 with Bonanno as sculptor, laid the foundations of the bell tower of the cathedral in Pisa."
Eiffel_Tower-Accommodation,"<font color=""blue"">Question</font>: How many people can the theatre at the Eiffel Tower seat?<br/><font color=""blue"">Sentence(s)</font>: After the exposition closed the Flemish restaurant was converted to a 250 seat theatre."
Machu_Picchu-Cultural_artifacts:_Dispute_between_Peru_and_Yale_University,"<font color=""blue"">Question</font>: Who currently owns the La Casa Concha?<br/><font color=""blue"">Sentence(s)</font>: Owned by the National University of San Antonio Abad Del Cusco, La Casa Concha will also feature a study area for local and foreign students."
Disneyland-Lands,"<font color=""blue"">Question</font>: In what year did Holidayland close at Disneyland Park?<br/><font color=""blue"">Sentence(s)</font>: In 1957, Holidayland, opened to the public with a recreation area including a circus and baseball diamond, but was closed in late 1961."
Great_Wall_of_China-Early_walls,"<font color=""blue"">Question</font>: Which year did Qin Shi Huang unify China?<br/><font color=""blue"">Sentence(s)</font>: Built to withstand the attack of small arms such as swords and spears, these walls were made mostly by stamping earth and gravel between board frames.Qin Shi Huang conquered all opposing states and unified China in 221 BC, establishing the Qin Dynasty."
Victoria_Falls-Zambia's_independence_and_Rhodesia's_UDI,"<font color=""blue"">Question</font>: In what year did Northern Rhodesia become an independent state?<br/><font color=""blue"">Sentence(s)</font>: In 1964, Northern Rhodesia became the independent state of Zambia."
Yellowstone_National_Park-Heritage_and_Research_Center,"<font color=""blue"">Question</font>: Where is the Heritage and Research Center located at?<br/><font color=""blue"">Sentence(s)</font>: The Heritage and Research Center is located at Gardiner, Montana, near the north entrance to the park."
Yosemite_National_Park-Uplift_and_erosion,"<font color=""blue"">Question</font>: What was a consequence of the streams running faster?<br/><font color=""blue"">Sentence(s)</font>: The streams consequently ran faster and thus cut their valleys more quickly."
Grand_Canyon-Plants,"<font color=""blue"">Question</font>: Slopes facing which direction receive the full amount of sunlight in the Sonoran Desert?<br/><font color=""blue"">Sentence(s)</font>: The south-facing slopes receive the full amount of sunlight and are covered in vegetation typical of the Sonoran Desert."
Mount_Rushmore-Geology,"<font color=""blue"">Question</font>: Where is Mount Rushmore located?<br/><font color=""blue"">Sentence(s)</font>: The memorial is carved on the northwest margin of the Harney Peak granite batholith in the Black Hills of South Dakota, so the geologic formations of the heart of the Black Hills region are also evident at Mount Rushmore."
Space_Needle-In_culture,"<font color=""blue"">Question</font>: Which professional Seattle sports team features the Space Need in their logo?<br/><font color=""blue"">Sentence(s)</font>: The Needle is also featured on the logo of the Major League Soccer team Seattle Sounders FC.The Space Needle is featured in ""."""
Statue_of_Liberty-Abstract,"<font color=""blue"">Question</font>: Who designed the Statue of Liberty?<br/><font color=""blue"">Sentence(s)</font>: The statue, designed by Frédéric Auguste Bartholdi and dedicated on October 28, 1886, was a gift to the United States from the people of France."
"SeaWorld-SeaWorld_Ohio_sale,_re-birth,_and_eventual_transition","<font color=""blue"">Question</font>: How far back does the name ""Geuaga Lake"" date back to?<br/><font color=""blue"">Sentence(s)</font>: Cedar Fair took the park back to its original ""Geauga Lake"" name, which had a history dating back to 1888."
Hersheypark-Minetown,"<font color=""blue"">Question</font>: What is the only place in the park where alcohol is served?<br/><font color=""blue"">Sentence(s)</font>: The Minetown Restaurant is a cafeteria style place, and is the only area in the park where alcohol is served."
Six_Flags-Growth_and_acquisitions,"<font color=""blue"">Question</font>: What year did Six Flags open in the state of Georgia?<br/><font color=""blue"">Sentence(s)</font>: Six Flags opened Six Flags Over Georgia in 1967 and Six Flags Over Mid-America in 1971, which would, along with Six Flags Over Texas, be the only three parks that would be constructed by the company.The company continued to grow by acquiring independent parks."
Stonehenge-Function_and_construction,"<font color=""blue"">Question</font>: What types of methods do various authors beieve were used to move Stonehenge?<br/><font color=""blue"">Sentence(s)</font>: Over the years, various authors have suggested that supernatural or anachronistic methods were used, usually asserting that the stones were impossible to move otherwise.</br>However, conventional techniques, using Neolithic technology as basic as shear legs, have been demonstrably effective at moving and placing stones of a similar size."
Colosseum-Supporting_buildings,"<font color=""blue"">Question</font>: What is the name of the training school for gladiators in the east.<br/><font color=""blue"">Sentence(s)</font>: The Colosseum and its activities supported a substantial industry in the area."
Mona_Lisa-Frame,"<font color=""blue"">Question</font>: Why were the beech crosspieces switched to maple in 1970?<br/><font color=""blue"">Sentence(s)</font>: In 1970, the beech crosspieces were switched to maple after it was found that the beechwood had been infested with insects."
Vincent_van_Gogh-Portraits,"<font color=""blue"">Question</font>: To whom did Van Gogh write, ""I should like to paint portraits which appear after a century to people living then as apparitons.""<br/><font color=""blue"">Sentence(s)</font>: ""To his sister he wrote, ""I should like to paint portraits which appear after a century to people living then as apparitions."
Great_Sphinx_of_Giza-Mythology,"<font color=""blue"">Question</font>: Which Pharaoh built a temple to the north east of the Sphinx 1000 years after it was built?<br/><font color=""blue"">Sentence(s)</font>: Pharaoh Amenhotep II (1427–1401 or 1397 BC) built a temple to the north east of the Sphinx nearly 1000 years after its construction, and dedicated it to the cult of ""Hor-em-akhet""."
The_Starry_Night-Genesis,"<font color=""blue"">Question</font>: When did Van Gogh go to the asylum at Saint-Remy?<br/><font color=""blue"">Sentence(s)</font>: ""In May 1889, Van Gogh decided to enter the asylum at Saint-Rémy, where he stayed for the next year."
The_Scream-Sources_of_inspiration,"<font color=""blue"">Question</font>: What is the original German title of ""The Scream""<br/><font color=""blue"">Sentence(s)</font>: The original German title given to the work by Munch is ""Der Schrei der Natur"" (""The Scream of Nature"")."
The_Persistence_of_Memory-Versions,"<font color=""blue"">Question</font>: What year did Dali paint ""The Disintegration of the Persistence of Memory"" ?<br/><font color=""blue"">Sentence(s)</font>: Dalí returned to the theme of this painting with the variation ""The Disintegration of the Persistence of Memory"" (1954), showing his earlier famous work systematically fragmenting into smaller component elements, and a series of rectangular blocks which reveal further imagery through the gaps between them, implying something beneath the surface of the original work; this work is now in the Dalí Museum in St. Petersburg, Florida, while the original ""Persistence of Memory"" remains at the Museum of Modern Art in New York City."
Last_Supper-Prediction_of_Peter's_denial,"<font color=""blue"">Question</font>: How many gospels mention the arrest of Jesus Peter?<br/><font color=""blue"">Sentence(s)</font>: The three Synoptic Gospels mention that after the arrest of Jesus Peter denied knowing him three times, but after the third denial, heard the rooster crow and recalled the prediction as Jesus turned to look at him."
American_Gothic-Parodies,"<font color=""blue"">Question</font>: What is the name of Anthony Weigh's play that featured the painting at the Art Institute?<br/><font color=""blue"">Sentence(s)</font>: It is also a key motif in Anthony Weigh's play ""2,000 Feet Away"", which opens with a scene featuring the painting at the Art Institute."
Dora_Maar_au_Chat-Abstract,"<font color=""blue"">Question</font>: What does the ""Dora Maar with Cat"" painting by Pablo Picasso depict?<br/><font color=""blue"">Sentence(s)</font>: It depicts Dora Maar, the painter's lover, seated on a chair with a small cat perched on her shoulders."
A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte-Acquisition_by_the_Art_Institute_of_Chicago,"<font color=""blue"">Question</font>: What year was Frederick Bartlett appointed trustee of the Art Institute of Chicago?<br/><font color=""blue"">Sentence(s)</font>: In 1923, Frederick Bartlett was appointed trustee of the Art Institute of Chicago."
Pablo_Picasso-Recent_major_exhibitions,"<font color=""blue"">Question</font>: How many pieces does Picasso's exhibit have in Paris?<br/><font color=""blue"">Sentence(s)</font>: ""Picasso: Masterpieces from the Musée National Picasso, Paris,"" an exhibition of 150 paintings, sculptures, drawings, prints and photographs from the Musée National Picasso in Paris."
"Michelangelo-Early_life,_1475-88","<font color=""blue"">Question</font>: What year was Michelangelo born?<br/><font color=""blue"">Sentence(s)</font>: Life.Early life, 1475-88.Michelangelo was born on 6 March 1475 in Caprese near Arezzo, Tuscany."
Leonardo_da_Vinci-Early_works,"<font color=""blue"">Question</font>: What was Leonard's first work of art?<br/><font color=""blue"">Sentence(s)</font>: Leonardo's early works begin with the ""Baptism of Christ"" painted in conjunction with Verrocchio."
Donatello-Main_works,"<font color=""blue"">Question</font>: What was the name of Donatello's famous work of art released in 1455?<br/><font color=""blue"">Sentence(s)</font>:  ""Magdalene Penitent"" (c. 1455) — Museo dell'Opera del Duomo, Florence"
The_Thinker-Abstract,"<font color=""blue"">Question</font>: Who is the famous sculpture ""The Thinker"" done by?<br/><font color=""blue"">Sentence(s)</font>: The Thinker ("""") is a bronze sculpture by Auguste Rodin, usually placed on a stone pedestal."
Henry_Moore-Popular_interest,"<font color=""blue"">Question</font>: Where is the Henry Moore Institute located?<br/><font color=""blue"">Sentence(s)</font>: It also runs the Henry Moore Institute in Leeds which organises exhibitions and research activities in international sculpture."
Andy_Warhol-1960s,"<font color=""blue"">Question</font>: How much did a autographed can of Campbell's soup sell for?<br/><font color=""blue"">Sentence(s)</font>: Warhol's painting of a can of Campbell's soup cost $1,500 while each autographed can sold for $6."
Salvador_Dalí-Final_years,"<font color=""blue"">Question</font>: Salvador Dalí suffered from what disease like symptoms?<br/><font color=""blue"">Sentence(s)</font>: His right hand trembled terribly, with Parkinson-like symptoms."
Jackson_Pollock-From_naming_to_numbering,"<font color=""blue"">Question</font>: Why did Pollock number his paintings instead of naming them?<br/><font color=""blue"">Sentence(s)</font>: They make people look at a picture for what it is—pure painting.""</br>Numbers are neutral."
"Henri_Matisse-Gertrude_Stein,_Académie_Matisse,_and_the_Cone_sisters","<font color=""blue"">Question</font>: Which gender did Matisse and Picasso most often paint in their younger years?<br/><font color=""blue"">Sentence(s)</font>: The subjects painted most frequently by both artists were women and still life, with Matisse more likely to place his figures in fully realised interiors."
Association_football-International_competitions,"<font color=""blue"">Question</font>: How many national teams compete in the World Cup qualifying rounds?<br/><font color=""blue"">Sentence(s)</font>: Approximately 190–200 national teams compete in qualifying tournaments within the scope of continental confederations for a place in the finals."
Football-Official_disapproval_and_attempts_to_ban_football,"<font color=""blue"">Question</font>: In which years was football banned in England?<br/><font color=""blue"">Sentence(s)</font>: Between 1324 and 1667, football was banned in England alone by more than 30 royal and local laws."
Baseball-Abstract,"<font color=""blue"">Question</font>: Is it true or false that by the late 19th century baseball was recognized as the national sport of the United states?<br/><font color=""blue"">Sentence(s)</font>: By the late 19th century, baseball was widely recognized as the national sport of the United States."
Basketball-Rebounding,"<font color=""blue"">Question</font>: What is the objective of rebounding?<br/><font color=""blue"">Sentence(s)</font>: The objective of rebounding is to successfully gain possession of the basketball after a missed field goal or free throw, as it rebounds from the hoop or backboard."
Tennis-Grand_Slam_tournaments,"<font color=""blue"">Question</font>: How many Grand slam tournements are there?<br/><font color=""blue"">Sentence(s)</font>: The four Grand Slam tournaments are considered to be the most prestigious tennis events in the world."
Human_swimming-Lessons,"<font color=""blue"">Question</font>: The curriculum for which grade states that all children should learn to swim as well as handle emergencies near water in Sweden?<br/><font color=""blue"">Sentence(s)</font>: Children generally do not swim independently until 4 years of age.In Sweden, Denmark, Norway, Estonia and Finland, the curriculum for the fifth grade (fourth grade in Estonia) states that all children should learn how to swim as well as how to handle emergencies near water."
Volleyball-Set,"<font color=""blue"">Question</font>: What is usually the second contact that the team makes with the ball?<br/><font color=""blue"">Sentence(s)</font>: The set is usually the second contact that a team makes with the ball."
Golf-Penalties,"<font color=""blue"">Question</font>: What penalty will a golfer incur after hitting a golfer's ball during a putt?<br/><font color=""blue"">Sentence(s)</font>: If a golfer makes a stroke at the wrong ball (Rule 19–2) or hits a fellow golfer's ball with a putt (Rule 19–5), the player incurs a two-stroke penalty."
Badminton-Comparisons_of_speed_and_athletic_requirements,"<font color=""blue"">Question</font>: Is badminton considered the fastest racquet sport?<br/><font color=""blue"">Sentence(s)</font>: For example, it is often claimed that badminton is the fastest racquet sport."
Snowboarding-Slopestyle,"<font color=""blue"">Question</font>: Does landing difficult tricks ensure a victory?<br/><font color=""blue"">Sentence(s)</font>: The rider who lands the hardest tricks will not always win over the rider who lands easy"
Fencing-Governing_body,"<font color=""blue"">Question</font>: Where is the head office of the FIE?<br/><font color=""blue"">Sentence(s)</font>: Competitive fencing.Governing body.Fencing is governed by Fédération Internationale d'Escrime or FIE.</br>The FIE is composed of 145 national federations, each of which is recognized by its country's Olympic Committee as the sole representative of Olympic-style fencing in that country."
Archery-Protective_equipment,"<font color=""blue"">Question</font>: What do most archers wear to protect the inside of their arm from being  hit by the bow string?<br/><font color=""blue"">Sentence(s)</font>: Most archers wear a bracer (also known as an arm-guard) to protect the inside of the bow arm from being hit by the string and prevent clothing from catching the bow string."
Wrestling-Greco-Roman,"<font color=""blue"">Question</font>: Where is the wrestler Alexander Karelin from?<br/><font color=""blue"">Sentence(s)</font>: One of the most well known Greco-Roman wrestlers is Alexander Karelin from Russia."
Boxing-Boxer_rankings,"<font color=""blue"">Question</font>: How many types of organizations are there that rank boxers?<br/><font color=""blue"">Sentence(s)</font>:  BoxRec (ratings)</br> The Ring (ratings)</br> ESPN (ratings)</br> Transnational Boxing Rankings Board (Ratings)"
Marathon-Wheelchair_division,"<font color=""blue"">Question</font>: How many wheelchair athletes competed in 1986?<br/><font color=""blue"">Sentence(s)</font>: However, by 1986 14 wheelchair athletes were competing, and an official wheelchair division was added to the marathon in 2000."
Taekwondo-Safety,"<font color=""blue"">Question</font>: Which body part is the most common location for injuries?<br/><font color=""blue"">Sentence(s)</font>: The legs are the most common location for injuries, and bruising is the most common injury type.Injuries may occur if students are taught to block punches in a formal manner (chamber position, perfect angles, etc.)"
Shooting-Competitive_shooting,"<font color=""blue"">Question</font>: Which things play an important role when one is handling a rifle or handgun?<br/><font color=""blue"">Sentence(s)</font>: Breathing and position play an important role when handling a handgun or a rifle."
"Judo-Judo_""waza""_(techniques)","<font color=""blue"">Question</font>: What is another term for Waza?<br/><font color=""blue"">Sentence(s)</font>:  ""waza"" (techniques).There are three basic categories of in judo: , and ."
Table_tennis-Scoring,"<font color=""blue"">Question</font>: How is a point scored in Table Tennis?<br/><font color=""blue"">Sentence(s)</font>:  The opponent fails to make a correct service or return.</br> After making a service or a return, the ball touches anything other than the net assembly before being A game shall be won by the player first scoring 11 points unless both players score 10 points, when the game shall be won by the first player subsequently gaining a lead of 2 points."
United_States-Health,"<font color=""blue"">Question</font>: In which category have Americans received the most Nobel Prizes?<br/><font color=""blue"">Sentence(s)</font>: Since 1966, Americans have received more Nobel Prizes in Medicine than the rest of the world."
China-Prehistory,"<font color=""blue"">Question</font>: What years do fossils at Zhoukoudian date back to?<br/><font color=""blue"">Sentence(s)</font>: A cave in Zhoukoudian (near present-day Beijing) exhibits hominid fossils dated at between 680,000 and 780,000 BCE."
Russia-Architecture,"<font color=""blue"">Question</font>: How many Orthodox churches have been rebuilt since 1991?<br/><font color=""blue"">Sentence(s)</font>: A total of 23,000 Orthodox churches have been rebuilt between 1991 and 2010, which effectively quadrapled the number of operating churches in Russia."
England-Visual_arts,"<font color=""blue"">Question</font>: Which type of art was popular in Winchester and Canterbury?<br/><font color=""blue"">Sentence(s)</font>: Later Gothic art was popular at Winchester and Canterbury, examples survive such as Benedictional of St. Æthelwold and Luttrell Psalter.The Tudor era saw prominent artists as part of their court, portrait painting which would remain an enduring part of English art, was boosted by German Hans Holbein, natives such as Nicholas Hilliard built on this."
France-Society,"<font color=""blue"">Question</font>: What percentage of France's citizens have a favorable of the US?<br/><font color=""blue"">Sentence(s)</font>: 69% of French have a favourable view of the US, making France one of the most pro-American countries in the world.In January 2010, the magazine International Living ranked France as ""best country to live in"", ahead of 193 other countries, for the fifth year running.The French Revolution continues to permeate the country's collective memory."
South_Korea-Architecture,"<font color=""blue"">Question</font>: What were heated floors in ancient buildings called?<br/><font color=""blue"">Sentence(s)</font>: Ancient architects adopted the bracket system characterized by thatched roofs and heated floors called ""ondol""."
Japan-Languages,"<font color=""blue"">Question</font>: In Japan what percentage of the population speak Japanese as their first language?<br/><font color=""blue"">Sentence(s)</font>: More than 99 percent of the population speaks Japanese as their first language."
India-Motion_pictures,"<font color=""blue"">Question</font>: Which country produces the world's most-watched cinema?<br/><font color=""blue"">Sentence(s)</font>: The Indian film industry produces the world's most-watched cinema."
Indonesia-Abstract,"<font color=""blue"">Question</font>: After which war did Indonesia secure it's independence?<br/><font color=""blue"">Sentence(s)</font>: Following three and a half centuries of Dutch colonialism, Indonesia secured its independence after World War II."
Brazil-Culture,"<font color=""blue"">Question</font>: Which empire does Brazil have strong colonial ties with<br/><font color=""blue"">Sentence(s)</font>: The core culture of Brazil is derived from Portuguese culture, because of its strong colonial ties with the Portuguese empire."
Pakistan-Clothing_and_fashion,"<font color=""blue"">Question</font>: When was Pakistan's first fashion week held?<br/><font color=""blue"">Sentence(s)</font>: Pakistan’s first fashion week was held in November 2009."
Nigeria-Civil_war_(1967-1970),"<font color=""blue"">Question</font>: How many are estimated dead from this civil war?<br/><font color=""blue"">Sentence(s)</font>: Estimates of the number of dead in the former Eastern Region are between 1 and 3 million people, from warfare, disease, and starvation, during the 30-month civil war .France, Egypt, Soviet Union, Britain and others were deeply involved in the civil war behind the scenes."
Mexico-Conquest_(1519),"<font color=""blue"">Question</font>: What was introduced by Spanish conquerors unintentionally that led to the death of millions of Aztecs starting in the 1520s?<br/><font color=""blue"">Sentence(s)</font>: Unintentionally introduced by Spanish conquerors, smallpox ravaged Mesoamerica in the 1520s, killing more than 3 million Aztecs."
