paragraph_id,content
The_Big_Bang_Theory-Awards_and_nominations,"<font color=""blue"">Question</font>: When did Parsons win bhis second Peoples' Choice Award?<br/><font color=""blue"">Sentence(s)</font>: On January 9, 2013, the show won People's Choice Award for Favorite Comedy for a second time."
Teen_Wolf-Sequels,"<font color=""blue"">Question</font>: When was the first episode of Teen Wolf aired?<br/><font color=""blue"">Sentence(s)</font>: The first episode for the new MTV series aired on June 5, 2011."
Breaking_Bad-Season_3_(2010),"<font color=""blue"">Question</font>: Who does Gus order to take over the lab?<br/><font color=""blue"">Sentence(s)</font>: Gus begins to lose trust in Walter and asks Gale to take over the lab."
The_Vampire_Diaries-Spin-off,"<font color=""blue"">Question</font>: Who carried out the second spin-off attempt of The Vampire Diaries?<br/><font color=""blue"">Sentence(s)</font>: This second spin-off attempt was carried out by Julie Plec with no involvement by Kevin Williamson.On April 26, 2013, The CW announced that ""The Originals"" had been ordered to series to premiere in the 2013–14 television season."
Doctor_Who-Episodes,"<font color=""blue"">Question</font>: When was it announced the Tennant and Piper would be returning to the show?<br/><font color=""blue"">Sentence(s)</font>: In March 2013, it was announced that Tennant and Piper would be returning, and that the episode would have a limited cinematic release worldwide."
Orange_Is_the_New_Black-Production,"<font color=""blue"">Question</font>: Who directed the 3rd episode of the first series of Orange is the New Black?<br/><font color=""blue"">Sentence(s)</font>: Jodie Foster directed the third episode of the first series.On June 27, 2013, Netflix renewed the show for a second season."
Pretty_Little_Liars-Abstract,"<font color=""blue"">Question</font>: What was the 15th book called?<br/><font color=""blue"">Sentence(s)</font>: On June 3, 2014 the 15th book Toxic is to be released."
Nurse_Jackie-Genre,"<font color=""blue"">Question</font>: What did she call her own performance?<br/><font color=""blue"">Sentence(s)</font>: Later, while speaking to the press, she expanded upon her statement and said that she too felt her performance was dramatic."
The_Office-Awards_and_honors,"<font color=""blue"">Question</font>: What did the UK version win?<br/><font color=""blue"">Sentence(s)</font>: UK version: 2004 Golden Globes for Best Television Series – Musical or Comedy and Best Performance by an Actor in a Television Series – Musical or Comedy (Ricky Gervais); 2001, 2002 and 2003 British Academy Television Awards for Situation Comedy and Best Comedy Performance (Ricky Gervais)"
Parks_and_Recreation-Abstract,"<font color=""blue"">Question</font>: What did Time call the number one TV series in 2012?<br/><font color=""blue"">Sentence(s)</font>: In ""Time""s 2012 year-end lists issue, ""Parks and Recreation"" was named the number one television series."
Gossip_Girl-Product_placement,"<font color=""blue"">Question</font>: Which company had a contract with Gossip Girl for its first five seasons?<br/><font color=""blue"">Sentence(s)</font>: The show had a contract with Verizon Wireless for its first five seasons; all the characters were seen with phones chosen by the brand until the deal ended by the sixth season."
Gilmore_Girls-Additional_main_cast,"<font color=""blue"">Question</font>: Who knocked the books out of Kirk's hands?<br/><font color=""blue"">Sentence(s)</font>: Also in the beginning of season one ""Mick"" or ""Kirk"" was new to Stars Hollow, not knowing who Miss Patty was, but later is known to have grown up in Stars Hollow, like when he talks about having books knocked out of his hands at as a seventh grader by Luke."
The_Good_Wife-Season_2,"<font color=""blue"">Question</font>: Who did Alicia have sexual relations with after Peter?<br/><font color=""blue"">Sentence(s)</font>: Alicia separated from Peter, gains a stronger attraction to Will, and begins to have sexual relations with him."
Family_Guy-Broadcast,"<font color=""blue"">Question</font>: Where did the series start airing on Jan 31, 1999?<br/><font color=""blue"">Sentence(s)</font>: In Canada the series started airing on January 31, 1999 on Global, on September 1, 2003 on Teletoon, and on July 4, 2012 on Adult Swim."
South_Park-Video_games,"<font color=""blue"">Question</font>: Who released the three South Park video games?<br/><font color=""blue"">Sentence(s)</font>: Following the early success of the series, three video games based on the series were released by Acclaim Entertainment."
Stone_Mountain-Places_of_interest,"<font color=""blue"">Question</font>: What were the houses furnished with?<br/><font color=""blue"">Sentence(s)</font>: The historic houses have been furnished with an extensive collection of period furniture and decorations."
Niagara_Falls-Literature,"<font color=""blue"">Question</font>: What novel features the Niagara Falls area as a base camp?<br/><font color=""blue"">Sentence(s)</font>: The Niagara Falls area features as the base camp for a German aerial invasion of the United States in the H. G. Wells novel ""The War in the Air"".Many poets have been inspired to write about the falls."
Leaning_Tower_of_Pisa-Timeline,"<font color=""blue"">Question</font>: Where did the funds for the tower come from?<br/><font color=""blue"">Sentence(s)</font>:  On January 5, 1172, Donna Berta di Bernardo, a widow and resident of the house of dell'Opera di Santa Maria, bequeathed sixty soldi to the ""Opera Campanilis petrarum Sancte Marie""."
Eiffel_Tower-Accommodation,"<font color=""blue"">Question</font>: When first built how many restaurants were on the first level of the Eiffel tower?<br/><font color=""blue"">Sentence(s)</font>: When built, the first level contained three restaurants (one French, one Russian and one Flemish) and an ""Anglo-American Bar""."
Machu_Picchu-Cultural_artifacts:_Dispute_between_Peru_and_Yale_University,"<font color=""blue"">Question</font>: Where have the artifacts been on display since their removal?<br/><font color=""blue"">Sentence(s)</font>: Many have been on display at Yale's Peabody Museum since their removal."
Disneyland-Lands,"<font color=""blue"">Question</font>: Which amusement park is known as the ""lost"" land of Disneyland?<br/><font color=""blue"">Sentence(s)</font>: Disneyland Park consists of eight themed ""lands"" and a number of concealed backstage areas, and occupies approximately .</br>It is often referred to as the ""lost"" land of Disneyland."
Great_Wall_of_China-Early_walls,"<font color=""blue"">Question</font>: Did the Tang dynasty build walls or was it the Song Dynasty?<br/><font color=""blue"">Sentence(s)</font>: The Tang and Song Dynasties did not build any walls in the region substantially."
Victoria_Falls-Zambia's_independence_and_Rhodesia's_UDI,"<font color=""blue"">Question</font>: When did Zambia re-open their border?<br/><font color=""blue"">Sentence(s)</font>: In response to the emerging crisis, in 1966 Zambia restricted or stopped border crossings; it did not re-open the border completely until 1980."
Yellowstone_National_Park-Heritage_and_Research_Center,"<font color=""blue"">Question</font>: Who maintains collections of historical records for Yellowstone and the National Park Service?<br/><font color=""blue"">Sentence(s)</font>: The Yellowstone National Park Archives maintain collections of historical records of Yellowstone and the National Park Service."
Yosemite_National_Park-Uplift_and_erosion,"<font color=""blue"">Question</font>: What further acellerated the uplift of the Sierra?<br/><font color=""blue"">Sentence(s)</font>: Pleistocene glaciers further accelerated this process and the larger ones transported the resulting talus and till from valley floors.Numerous vertical joint planes controlled where and how fast erosion took place."
Grand_Canyon-Plants,"<font color=""blue"">Question</font>: How much sunlight do north-facing slopes receive compared to other slopes?<br/><font color=""blue"">Sentence(s)</font>: North-facing slopes receive about one-third the normal amount of sunlight, so plants growing there are similar to plants found at higher elevations, or in more northern latitudes."
Mount_Rushmore-Geology,"<font color=""blue"">Question</font>: Why did Borglum choose this particular site?<br/><font color=""blue"">Sentence(s)</font>: Borglum selected Mount Rushmore as the site for several reasons.</br>The rock of the mountain is composed of smooth, fine-grained granite.</br>The durable granite erodes only every 10,000 years, thus was more than sturdy enough to support the sculpture and its long-term exposure.</br>The mountain's height of above sea level made it suitable, and because it faces the southeast, the workers also had the advantage of sunlight for most of the day."
Space_Needle-In_culture,"<font color=""blue"">Question</font>: How many pieces are in the Lego set of the Space Needle?<br/><font color=""blue"">Sentence(s)</font>: The Space Needle has been used for some other purposes as well, including a large 57 piece Lego construction set of it that has been released as part of Lego Architecture's structures."
Statue_of_Liberty-Abstract,"<font color=""blue"">Question</font>: When was balcony access to the torch restricted?<br/><font color=""blue"">Sentence(s)</font>: Public access to the balcony surrounding the torch has been barred for safety reasons since 1916."
"SeaWorld-SeaWorld_Ohio_sale,_re-birth,_and_eventual_transition","<font color=""blue"">Question</font>: What remained of seaworld after it ended<br/><font color=""blue"">Sentence(s)</font>: Some of the SeaWorld property remained intact, albeit hidden or modified.</br>What remained included the former seal and sea lion area, the Ski Stadium (to be used in a Lumberjack show in 2006), the Aquarium (to be used for unknown purposes), and two movie theater houses/simulators, once housing 3D/4D movies."
Hersheypark-Minetown,"<font color=""blue"">Question</font>: What was Minetown modeled after?<br/><font color=""blue"">Sentence(s)</font>: Minetown was modeled to resemble a mining town, just as its name says."
Six_Flags-Growth_and_acquisitions,"<font color=""blue"">Question</font>: When was the original park sold?<br/><font color=""blue"">Sentence(s)</font>: The original park, in Arlington (between Dallas and Fort Worth) was sold in 1966 to a subsidiary of the Pennsylvania Railroad, which was actively pursuing non-railroad investments in an effort to diversify its sources of income."
Stonehenge-Function_and_construction,"<font color=""blue"">Question</font>: When was the Amesbury Archer buried?<br/><font color=""blue"">Sentence(s)</font>: A teenage boy buried approximately 1550 BC was raised near the Mediterranean Sea; a metal worker from 2300 BC dubbed the ""Amesbury Archer"" grew up near the alpine foothills of Germany; and the ""Boscombe Bowmen"" probably arrived from Wales or Brittany, France."
Colosseum-Supporting_buildings,"<font color=""blue"">Question</font>: What was connected to the Colosseum by an underground passage?<br/><font color=""blue"">Sentence(s)</font>: Immediately to the east is the remains of the ""Ludus Magnus"", a training school for gladiators."
Mona_Lisa-Frame,"<font color=""blue"">Question</font>: When was the Mona Lisa fitted?<br/><font color=""blue"">Sentence(s)</font>: In response to warping and swelling experienced during its storage during World War II, and to prepare the picture for an exhibit to honor the anniversary of Leonardo's 500th birthday, the ""Mona Lisa"" was fitted in 1951 with a flexible oak frame with beech crosspieces."
Vincent_van_Gogh-Portraits,"<font color=""blue"">Question</font>: What was Van Gogh's greatest ambition?<br/><font color=""blue"">Sentence(s)</font>: Although Van Gogh is best known for his landscapes, he seemed to find painting portraits his greatest ambition."
Great_Sphinx_of_Giza-Mythology,"<font color=""blue"">Question</font>: What is a symbol of the sun in Near Eastern civilizations?<br/><font color=""blue"">Sentence(s)</font>: The lion has long been a symbol associated with the sun in ancient Near Eastern civilizations."
The_Starry_Night-Genesis,"<font color=""blue"">Question</font>: Who did Van Gogh write in 1888 expressing his desire to paint the night sky?<br/><font color=""blue"">Sentence(s)</font>: In a letter written to Émile Bernard in April 1888, Van Gogh expressed his desire to paint the night sky, and questioned whether he could achieve his intention by painting from nature as the Impressionists did:In September 1888, before his December breakdown that resulted in his hospitalisation in Arles, he painted ""Starry Night Over the Rhone""."
The_Scream-Sources_of_inspiration,"<font color=""blue"">Question</font>: What does the Norwegian word ""skrik"" mean?<br/><font color=""blue"">Sentence(s)</font>: The Norwegian word ""skrik"" usually is translated as ""scream"", but is cognate with the English ""shriek""."
The_Persistence_of_Memory-Versions,"<font color=""blue"">Question</font>: Who created ""persistence of Memory""?<br/><font color=""blue"">Sentence(s)</font>: Some of these sculptures are the ""Persistence of Memory"", the ""Nobility of Time"", the ""Profile of Time"" and the ""Three Dancing Watches""."
Last_Supper-Prediction_of_Peter's_denial,"<font color=""blue"">Question</font>: Who began to cry?<br/><font color=""blue"">Sentence(s)</font>: Peter then began to cry bitterly."
American_Gothic-Parodies,"<font color=""blue"">Question</font>: How did the parody appear in Mulan?<br/><font color=""blue"">Sentence(s)</font>: ""In the scene where Mulan's ancestors awaken Mushu in ""Mulan"", two of the ancestors appear as a parody of the farmer and his daughter, representing traditional values.The painting and its process of creation was parodied in a ""Saturday Night Live"" episode, which aired November 10, 2012, with host Anne Hathaway as Nan Wood Graham, Jason Sudeikis as Dr. Byron McKeeby, Tarran Killam as Grant Wood, and Kenan Thompson as a tour guide at The Art Institute of Chicago."
Dora_Maar_au_Chat-Abstract,"<font color=""blue"">Question</font>: What year was Dora Maar au Chat painted?<br/><font color=""blue"">Sentence(s)</font>: Dora Maar au Chat (""Dora Maar with Cat"") is a 1941 painting by Pablo Picasso."
A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte-Acquisition_by_the_Art_Institute_of_Chicago,"<font color=""blue"">Question</font>: Who was his second wife?<br/><font color=""blue"">Sentence(s)</font>: He and second wife, Helen Birch Bartlett, loaned their collection of French Post-Impressionist and Modernist art to the museum."
Pablo_Picasso-Recent_major_exhibitions,"<font color=""blue"">Question</font>: Where will the exhibit be in June 2012?<br/><font color=""blue"">Sentence(s)</font>:  28 April 2012 – 26 August 2012, Art Gallery of Ontario, Toronto, Ontario, Canada."
"Michelangelo-Early_life,_1475-88","<font color=""blue"">Question</font>: Who claims to have descended from the COuntess Mathilde of Canossa?<br/><font color=""blue"">Sentence(s)</font>: The Buonarrotis claimed to descend from the Countess Mathilde of Canossa; this claim remains unproven, but Michelangelo himself believed it."
Leonardo_da_Vinci-Early_works,"<font color=""blue"">Question</font>: The work was originally attributed to who?<br/><font color=""blue"">Sentence(s)</font>: Although previously attributed to Ghirlandaio, the larger work is now generally attributed to Leonardo.In the smaller picture Mary averts her eyes and folds her hands in a gesture that symbolised submission to God's will."
Donatello-Main_works,"<font color=""blue"">Question</font>: What piece of art is in the Museum of Fine Arts in Boston?<br/><font color=""blue"">Sentence(s)</font>:  ""Madonna of the Clouds"" (c. 1425–35) marble relief, Museum of Fine Arts, Boston"
The_Thinker-Abstract,"<font color=""blue"">Question</font>: Was 1880 the year Robin conceived the figure?<br/><font color=""blue"">Sentence(s)</font>: Rodin first conceived the figure as part of another work in 1880, but the first of the familiar monumental bronze castings did not appear until 1904."
Henry_Moore-Popular_interest,"<font color=""blue"">Question</font>: Where is Moore's former home?<br/><font color=""blue"">Sentence(s)</font>: Today, the Henry Moore Foundation manages the artist's former home at Perry Green in Hertfordshire as a visitor destination, with 70 acres of sculpture grounds as well as his restored house and studios."
Andy_Warhol-1960s,"<font color=""blue"">Question</font>: When did Warhol begin showing his work?<br/><font color=""blue"">Sentence(s)</font>: He began exhibiting his work during the 1950s."
Salvador_Dalí-Final_years,"<font color=""blue"">Question</font>: Who visited him on December 5, 1988?<br/><font color=""blue"">Sentence(s)</font>: On December 5, 1988, he was visited by King Juan Carlos, who confessed that he had always been a serious devotee of Dalí.On January 23, 1989, while his favorite record of ""Tristan and Isolde"" played, he died of heart failure at Figueres at the age of 84."
Jackson_Pollock-From_naming_to_numbering,"<font color=""blue"">Question</font>: Who was Pollock's wife?<br/><font color=""blue"">Sentence(s)</font>: Pollock's wife, Lee Krasner, said Pollock ""used to give his pictures conventional titles... but now he simply numbers them."
"Henri_Matisse-Gertrude_Stein,_Académie_Matisse,_and_the_Cone_sisters","<font color=""blue"">Question</font>: Who spent 7 months in Morocco?<br/><font color=""blue"">Sentence(s)</font>: Hans Purrmann and Sarah Stein were amongst several of his most loyal students.Matisse spent seven months in Morocco from 1912 to 1913, producing about 24 paintings and numerous drawings."
Association_football-International_competitions,"<font color=""blue"">Question</font>: Who organizes the World Cup?<br/><font color=""blue"">Sentence(s)</font>: The major international competition in football is the World Cup, organised by FIFA."
Football-Official_disapproval_and_attempts_to_ban_football,"<font color=""blue"">Question</font>: When did Scotland pass the Football Act?<br/><font color=""blue"">Sentence(s)</font>: In 1424, the Parliament of Scotland passed a Football Act that stated ""it is statut and the king forbiddis that na man play at the fut ball under the payne of iiij d"" – in other words, playing football was made illegal, and punishable by a fine of four pence.By 1608, the local authorities in Manchester were complaining that: ""With the ffotebale...hath beene greate disorder in our towne of Manchester we are told, and glasse windowes broken yearlye and spoyled by a companie of lewd and disordered persons ..."" That same year, the word""football"" was used disapprovingly by William Shakespeare."
Baseball-Abstract,"<font color=""blue"">Question</font>: What is baseball?<br/><font color=""blue"">Sentence(s)</font>: Baseball is a bat-and-ball game played between two teams of nine players who take turns batting and fielding.The offense attempts to score runs by hitting a ball thrown by the pitcher with a bat and moving counter-clockwise around a series of four bases: first, second, third and home plate."
Basketball-Rebounding,"<font color=""blue"">Question</font>: Which is the defending team getting possession of a loose ball?<br/><font color=""blue"">Sentence(s)</font>: There are two categories of rebounds: offensive rebounds, in which the ball is recovered by the offensive side and does not change possession, and defensive rebounds, in which the defending team gains possession of the loose ball."
Tennis-Grand_Slam_tournaments,"<font color=""blue"">Question</font>: When did the international tournament begin?<br/><font color=""blue"">Sentence(s)</font>:  The international tournament began in 1925"
Human_swimming-Lessons,"<font color=""blue"">Question</font>: If children can't swim by what age do they receive intensive daily lessons?<br/><font color=""blue"">Sentence(s)</font>: In the UK, the ""Top-ups scheme"" calls for school children who cannot swim by the age of 11 to receive intensive daily lessons."
Volleyball-Set,"<font color=""blue"">Question</font>: Where do setters toss the ball?<br/><font color=""blue"">Sentence(s)</font>: More experienced setters toss the ball into the deep corners or spike the ball on the second hit."
Golf-Penalties,"<font color=""blue"">Question</font>: Most rule infractions result in what?<br/><font color=""blue"">Sentence(s)</font>: Most rule infractions lead to stroke penalties but also can lead to disqualification."
Badminton-Comparisons_of_speed_and_athletic_requirements,"<font color=""blue"">Question</font>: Have physical demands on players been studied?<br/><font color=""blue"">Sentence(s)</font>: No formal study currently exists evaluating the physical condition of the players or demands during game play."
Snowboarding-Slopestyle,"<font color=""blue"">Question</font>: What kinds of obstacles are on a snowboard course?<br/><font color=""blue"">Sentence(s)</font>: The course is full of obstacles including boxes, rails, jumps, jibs (includes anything the board or rider can slide across).Slope-style contests consists of choosing your own line in a terrain park using a variety of boxes, jibs and jumps."
Fencing-Governing_body,"<font color=""blue"">Question</font>: Where is the head office located today?<br/><font color=""blue"">Sentence(s)</font>: Today, its head office is in Lausanne, Switzerland."
Archery-Protective_equipment,"<font color=""blue"">Question</font>: What does ""brassard"" mean?<br/><font color=""blue"">Sentence(s)</font>: The bracer does not brace the arm; the word comes from the armoury term ""brassard"", meaning an armoured sleeve or badge."
Wrestling-Greco-Roman,"<font color=""blue"">Question</font>: Name one way of winning in a Greco-Roman wresting Match.<br/><font color=""blue"">Sentence(s)</font>: Pinning one's opponent to the mat is one way of winning."
Boxing-Boxer_rankings,"<font color=""blue"">Question</font>: Boxers are ranked by weight and what else?<br/><font color=""blue"">Sentence(s)</font>: There are various organizations and websites, that rank boxers in both weight class and pound-for-pound manner."
Marathon-Wheelchair_division,"<font color=""blue"">Question</font>: When did the Division rule that wheelchair athletes could compete in the NYC Marathon?<br/><font color=""blue"">Sentence(s)</font>: The Division ruled in 1979 that the New York City Marathon and New York Road Runners club had to allow wheelchair athletes to compete, and confirmed this at appeal in 1980, but the State Supreme Court ruled in 1981 that a ban on wheelchair racers was not discriminatory as the marathon was historically a foot race."
Taekwondo-Safety,"<font color=""blue"">Question</font>: What percentage of competitors are injured?<br/><font color=""blue"">Sentence(s)</font>: A 2009 meta-analysis reported that an average of about 8% of competitors are injured per exposure to competition."
Shooting-Competitive_shooting,"<font color=""blue"">Question</font>: What shooting sport uses combat style shooting?<br/><font color=""blue"">Sentence(s)</font>: Some shooting sports, such as IPSC shooting, make a sport of combat style shooting."
"Judo-Judo_""waza""_(techniques)","<font color=""blue"">Question</font>: What is most known for ""nage-waza""?<br/><font color=""blue"">Sentence(s)</font>: Judo is most known for ""nage-waza"" and ""katame-waza"".Judo practitioners typically devote a portion of each practice session to , in order that ""nage-waza"" can be practiced without significant risk of injury."
Table_tennis-Scoring,"<font color=""blue"">Question</font>: What does a match consist of?<br/><font color=""blue"">Sentence(s)</font>: A match shall consist of the best of any odd number of games."
United_States-Health,"<font color=""blue"">Question</font>: Who became the first state to hvae universal health insurance?<br/><font color=""blue"">Sentence(s)</font>: In 2006, Massachusetts became the first state to mandate universal health insurance."
China-Prehistory,"<font color=""blue"">Question</font>: What did the Peking Man yield?<br/><font color=""blue"">Sentence(s)</font>: The Peking Man site has also yielded remains of ""Homo sapiens"" dating back to 18,000–11,000 BCE."
Russia-Architecture,"<font color=""blue"">Question</font>: When did the ""fiery stye"" flourish in Moscow?<br/><font color=""blue"">Sentence(s)</font>: In the 17th century, the ""fiery style"" of ornamentation flourished in Moscow and Yaroslavl, gradually paving the way for the Naryshkin baroque of the 1690s."
England-Visual_arts,"<font color=""blue"">Question</font>: Who painted ""Benefits Supervisor Sleeping""?<br/><font color=""blue"">Sentence(s)</font>: Contemporary painters include Lucian Freud, whose work ""Benefits Supervisor Sleeping"" in 2008 set a world record for sale value of a painting by a living artist."
France-Society,"<font color=""blue"">Question</font>: How does the world view France?<br/><font color=""blue"">Sentence(s)</font>: According to a BBC poll in 2010, based on 29,977 responses in 28 countries, France is globally seen as a positive influence in the world's affairs: 49% have a positive view of the country's influence, whereas 19% have a negative view."
South_Korea-Architecture,"<font color=""blue"">Question</font>: When was Korea annexed by Japan?<br/><font color=""blue"">Sentence(s)</font>: With the annexation of Korea by Japan in 1910 the colonial regime intervened in Korea's architectural heritage, and Japanese-style modern architecture was imposed."
Japan-Languages,"<font color=""blue"">Question</font>: What language is only spoken by a fe wpeople in Hokkaido?<br/><font color=""blue"">Sentence(s)</font>: The Ainu language, which has no proven relationship to Japanese or any other language, is moribund, with only a few elderly native speakers remaining in Hokkaido."
India-Motion_pictures,"<font color=""blue"">Question</font>: How much nation film revenue does South Indian Cinema attract?<br/><font color=""blue"">Sentence(s)</font>: South Indian cinema attracts more than 75% of national film revenue."
Indonesia-Abstract,"<font color=""blue"">Question</font>: What and where is Indonesia?<br/><font color=""blue"">Sentence(s)</font>: Indonesia ( or ), officially the Republic of Indonesia ( ), is a sovereign state in Southeast Asia and Oceania."
Brazil-Culture,"<font color=""blue"">Question</font>: When did Brazilian cinema get new international acclaim?<br/><font color=""blue"">Sentence(s)</font>: Brazilian cinema dates back to the birth of the medium in the late 19th century and has gained a new level of international acclaim since the 1960s."
Pakistan-Clothing_and_fashion,"<font color=""blue"">Question</font>: Where is the Pakistan Fashion Design Council based?<br/><font color=""blue"">Sentence(s)</font>: This regional fashion is not static but evolving into more modern and pure forms.The Pakistan Fashion Design Council based in Lahore organizes ""Fashion Week"" and Fashion Pakistan based in Karachi organizes fashion shows in that city."
Nigeria-Civil_war_(1967-1970),"<font color=""blue"">Question</font>: When did the 30 month war end?<br/><font color=""blue"">Sentence(s)</font>: The 30 month war, with a long siege of Biafra and its isolation from trade and supplies, ended in January 1970."
Mexico-Conquest_(1519),"<font color=""blue"">Question</font>: How many conquistadores moved on to the Aztec capital?<br/><font color=""blue"">Sentence(s)</font>: 500 conquistadores, and later moved on to the Aztec capital."
