paragraph_id,content
Stronger_(What_Doesn't_Kill_You)-Abstract,"<font color=""blue"">Question</font>: Who wrote the song Stronger(What doesn't kill you)??<br/><font color=""blue"">Sentence(s)</font>: Written by Jörgen Elofsson, Ali Tamposi, and David Gamson, with additional writing and production by Greg Kurstin, ""Stronger"" is an uptempo song which draws from the genres of pop rock, dance-pop, and electropop."
Stronger_(What_Doesn't_Kill_You)-Critical_response,"<font color=""blue"">Question</font>: Whose work did Scott Shetler compare ""Stronger"" to?<br/><font color=""blue"">Sentence(s)</font>: ""Stronger"" received critical acclaim from contemporary critics, with many complimenting its sound and Clarkson's vocal performance.</br>Scott Shetler of ""PopCrush"" gave the song four stars out of five, lauding its strong hook and empowering message."
We_Found_Love-Composition,"<font color=""blue"">Question</font>: Which music genres would 'We Found Love' fall into?<br/><font color=""blue"">Sentence(s)</font>: ""We Found Love"" is an electro house and dance-pop song."
We_Found_Love-North_America,"<font color=""blue"">Question</font>: We found love debuted as what number on the US Hot Digital Songs chart?<br/><font color=""blue"">Sentence(s)</font>: ""We Found Love"" debuted at number seven on the US Hot Digital Songs chart, with digital download sales of 117,000 after only four days according to Nielsen SoundScan."
Starships_(song)-Live_performances,"<font color=""blue"">Question</font>: When did Minaj perform ""Starships"" on American Idol?<br/><font color=""blue"">Sentence(s)</font>: Minaj also performed the single on the eleventh season of ""American Idol"" results show on March 29, 2012, and on ""Today"" on April 6."
Starships_(song)-Personnel,"<font color=""blue"">Question</font>: Where was Starships recorded?<br/><font color=""blue"">Sentence(s)</font>: Recorded at Kinglet Studios, Stockholm, Sweden, and Conway Recording Studios, Hollywood, California, United States"
What_Makes_You_Beautiful-Music_video,"<font color=""blue"">Question</font>: On what date did ""What Makes You Beautiful"" premiere?<br/><font color=""blue"">Sentence(s)</font>: Filmed for two days in July 2011, it premiered on 19 August 2011."
What_Makes_You_Beautiful-Credits_and_personnel,"<font color=""blue"">Question</font>: Who was the mix engineer on What Makes You Beautiful?<br/><font color=""blue"">Sentence(s)</font>: John Hanes – mix engineering"
Set_Fire_to_the_Rain-Composition,"<font color=""blue"">Question</font>: What key is ""Set Fire to the Rain"" written in?<br/><font color=""blue"">Sentence(s)</font>: It is written in the key of D minor with a tempo of 108 beats per minute, following the chord progression of Dm–F–C–Gm–Dm–F–C–Csus4–C, and Adele's voice spans A3-D5."
Set_Fire_to_the_Rain-Track_listing,"<font color=""blue"">Question</font>: What sort of album features the remixes to Set Fire to the Rain?<br/><font color=""blue"">Sentence(s)</font>: ;Digital EP — remixes"
Sexy_and_I_Know_It-Abstract,"<font color=""blue"">Question</font>: When wasthe song ""Sexy and I Know It"" released?<br/><font color=""blue"">Sentence(s)</font>: It was released as the third single from the album on 16 September 2011."
Sexy_and_I_Know_It-Music_video,"<font color=""blue"">Question</font>: What was the music video flagged for on youtube?<br/><font color=""blue"">Sentence(s)</font>: The music video on YouTube was flagged for sexual content."
Some_Nights-Background,"<font color=""blue"">Question</font>: Who did Some Nights want as their producer?<br/><font color=""blue"">Sentence(s)</font>: Consciously, the band began working in the hip-hop factor and realized they wanted a hip-hop producer.</br>After scanning the liner notes of his other hip-hop records, Ruess noticed that Jeff Bhasker was one of the most common names."
Some_Nights-Composition,"<font color=""blue"">Question</font>: Which single did Jeff Bhasker refer to when eh stated that it ""had a Queen/Freddie Mercury vibe to it""?<br/><font color=""blue"">Sentence(s)</font>: In an interview with ""Fuse"", producer Jeff Bhasker also stated that the album's lead single ""We Are Young"" ""had a Queen/Freddie Mercury vibe to it""."
Wide_Awake_(Katy_Perry_song)-Background,"<font color=""blue"">Question</font>: Who directed the music video for Wide Awake?<br/><font color=""blue"">Sentence(s)</font>: The music video was directed by Tony T. Datis and will be used as a tie-in promotion for her 2012 3D autobiographical documentary film, """", as part of her deal with Pepsi.On June 12, 2012, an official trailer directed by Lance Drake, was released on Perry's VEVO channel."
Wide_Awake_(Katy_Perry_song)-Lyric_video,"<font color=""blue"">Question</font>: Who from AOL music spoke about the video?<br/><font color=""blue"">Sentence(s)</font>: Contessa Gayles from AOL Music commented that the video ""is practically a music video in itself""."
One_More_Night_(Maroon_5_song)-Synopsis,"<font color=""blue"">Question</font>: Why is the main character upset after he wins his fight?<br/><font color=""blue"">Sentence(s)</font>: He wins the fight, but when he returns home battered from the battle, he finds he's lost everything that really mattered.</br>Kelly and their child are gone and all that's left are the relics of his profession — trophies, a jump rope, a few pictures and a lone goldfish."
One_More_Night_(Maroon_5_song)-Reception,"<font color=""blue"">Question</font>: Who does Levine love so much?<br/><font color=""blue"">Sentence(s)</font>: Good thing Levine loves ladies so much."""
Drive_By_(song)-Critical_reception,"<font color=""blue"">Question</font>: Which two songwriters make up the duo Espionage?<br/><font color=""blue"">Sentence(s)</font>: For the first single from its forthcoming ""California 37,"" Train returns to the Espionage, the Norwegian songwriting and production duo of Espen Lind and Amund Bjorklund that helped the group put together its 2010 comeback smash ""Hey Soul Sister."""
Drive_By_(song)-Credits_and_personnel,"<font color=""blue"">Question</font>: Where was the song, Drive By, recorded?<br/><font color=""blue"">Sentence(s)</font>:  Recorded at Integrated Studios, New York City and at Ruby Red Studios, Venice, Los Angeles"
The_Motto-Remixes_and_freestyles,"<font color=""blue"">Question</font>: How many remixes and freestyles are listed in this exercise?<br/><font color=""blue"">Sentence(s)</font>: Tom Reid Mix Freestyle</br>Big Bizzy Barney Beats</br> Drake, featuring Lil Wayne & Tyga (Official remix)</br> YG, Nipsey Hussle and Snoop Dogg</br> Nelly (Released through the Mixtape O.E.MO)</br> Jeremih</br> Mario</br> Young Jeezy and Freddie Gibbs</br> Wale and Meek Mill</br> Wiz Khalifa, Juicy J, Berner</br> Nekfeu, Alpha Wann, Sneazzy West (1995) (France)"
The_Motto-Chart_performance,"<font color=""blue"">Question</font>: How many copies had been sold in the US by April 2013?<br/><font color=""blue"">Sentence(s)</font>: The song has sold 3,113,000 copies in the US as of April 2013."
Where_Have_You_Been-Critical_reception,"<font color=""blue"">Question</font>: Who said that Where Have You Been was rave-tastic?<br/><font color=""blue"">Sentence(s)</font>: Greg Kot for the ""Chicago Tribune"" compared ""Where Have You Been"" and ""We Found Love"" for being ""rave-tastic."""
Where_Have_You_Been-Live_performances,"<font color=""blue"">Question</font>: How did Rihanna utilize the ""cleopatra"" style in her performance?<br/><font color=""blue"">Sentence(s)</font>: The performance featured a giant sphinx on the stage.</br>Rihanna and her backup dancers performed a highly choreographed dance routine, the same as the music video, and wore Arabian inspired outfits.</br>The performance featured an aesthetic similar to that of the music video; the ""SNL"" set was decorated in a ""One Thousand and One Nights"" fashion."
Take_Care_(album)-Lyrics,"<font color=""blue"">Question</font>: What magazine does Jon Dolan write for?<br/><font color=""blue"">Sentence(s)</font>: Jon Dolan of ""Rolling Stone"" writes that Drake ""collaps many moods – arrogance, sadness, tenderness and self-pity – into one vast, squish-souled emotion."""
Take_Care_(album)-Release_and_promotion,"<font color=""blue"">Question</font>: When was ""Free Spirit"" released?<br/><font color=""blue"">Sentence(s)</font>: On September 11, 2011, Drake released another track entitled ""Free Spirit"" featuring Rick Ross and blogged that another was to be released that night, as well."
I_Won't_Give_Up-Background,"<font color=""blue"">Question</font>: How many weeks was ""I'm Yours"" on the top 100 chart?<br/><font color=""blue"">Sentence(s)</font>: After ""I'm Yours"" remained at the ""Billboard"" Hot 100 chart for a record 76 weeks ending in October 2009 (peaking at number 6), Mraz headed to the Gulf of Mexico in the summer of 2010 to help with efforts to clean the Deepwater Horizon oil spill."
I_Won't_Give_Up-Music_video,"<font color=""blue"">Question</font>: Who directed the music video for ""I Won't Give Up"" and when was it officially released?<br/><font color=""blue"">Sentence(s)</font>: The official music video was directed by Mark Pellington and released on February 17, 2012."
It_Will_Rain-Writing_and_production,"<font color=""blue"">Question</font>: When did the soundtrack hit stores?<br/><font color=""blue"">Sentence(s)</font>: The soundtrack disc hit stores on November 8, 2011."
It_Will_Rain-Track_listing,"<font color=""blue"">Question</font>: How long is the single It Will Rain?<br/><font color=""blue"">Sentence(s)</font>:  ""It Will Rain"" – 4:27</br> ""It Will Rain"" – 4:17"
Party_Rock_Anthem-Chart_and_sales_performance,"<font color=""blue"">Question</font>: Give the name of the longest-running number one single in New Zealand since Smashproof's hit single ""Brother"".<br/><font color=""blue"">Sentence(s)</font>: It is the longest-running number one single in New Zealand since Smashproof's hit single ""Brother"" in 2009, selling over 45,000 copies there, whereas in Australia, it is the longest-running number-one single since ""I Wish I Was a Punk Rocker (With Flowers in My Hair)"" by Sandi Thom in 2006 and the best-selling single of 2011."
Party_Rock_Anthem-Track_listings,"<font color=""blue"">Question</font>: Is there a dubstep remix for Party rock Anthem?<br/><font color=""blue"">Sentence(s)</font>: ""Party Rock Anthem"" (Millions Like Us Dubstep Remix) – 4:38"
Part_of_Me_(Katy_Perry_song)-Composition_and_lyrical_interpretation,"<font color=""blue"">Question</font>: How was the song described by Andrew Hampp?<br/><font color=""blue"">Sentence(s)</font>: Andrew Hampp of ""Billboard"" described the song as a ""dance-floor rave up"", and compared the song's composition to Jessie J's ""Domino""."
Part_of_Me_(Katy_Perry_song)-Live_performances,"<font color=""blue"">Question</font>: When was Katy Perry's ""Part of Me"" given its first live performance?<br/><font color=""blue"">Sentence(s)</font>: ""Part of Me"" was given its first live performance on February 12, 2012, at the 54th Grammy Awards."
We_Are_Never_Ever_Getting_Back_Together-Composition_and_lyrics,"<font color=""blue"">Question</font>: What key was the song written in?<br/><font color=""blue"">Sentence(s)</font>: It was written in the key of G Major with a common time signature and a slow tempo of eighty-six beats per minute Moderate Rock beat, with Swift's vocals spanning one octave & four notes, from G3 to D5."
We_Are_Never_Ever_Getting_Back_Together-Live_performances,"<font color=""blue"">Question</font>: When did Swift first perform the song live?<br/><font color=""blue"">Sentence(s)</font>:  Swift performed the song live for the first time at the 2012 MTV Video Music Awards on September 6, 2012, which was held at the Staples Center in Los Angeles."
As_Long_as_You_Love_Me_(Justin_Bieber_song)-Abstract,"<font color=""blue"">Question</font>: Who performs the song ""As Long as You Love Me""?<br/><font color=""blue"">Sentence(s)</font>: As Long as You Love Me (Justin Bieber song)""As Long as You Love Me"" is a song by Canadian recording artist Justin Bieber, from his third studio album, ""Believe"" (2012)."
As_Long_as_You_Love_Me_(Justin_Bieber_song)-Background_and_release,"<font color=""blue"">Question</font>: When was the song ""As Long as You Love Me "" released?<br/><font color=""blue"">Sentence(s)</font>: ""As Long as You Love Me"" was released on June 11, 2012, as the third and final promotional single."
Turn_Me_On_(David_Guetta_song)-Background,"<font color=""blue"">Question</font>: What is Minaj's vocal range in the song?<br/><font color=""blue"">Sentence(s)</font>: Nicki Minaj's vocals span from G3 to E5 in the song."
Turn_Me_On_(David_Guetta_song)-Tracklisting,"<font color=""blue"">Question</font>: What is the length of the JP Candela remix of ""Turn Me On""<br/><font color=""blue"">Sentence(s)</font>:  ""Turn Me On"" (JP Candela Remix) – 7:02"
Moves_like_Jagger-Critical_reception,"<font color=""blue"">Question</font>: Who called the concept ""very flattering""?<br/><font color=""blue"">Sentence(s)</font>: ""Jagger himself acknowledged the song in an interview, calling the concept ""very flattering."""
Moves_like_Jagger-Chart_performance,"<font color=""blue"">Question</font>: By March 2013, how many digital copies had been sold in the U.S.?<br/><font color=""blue"">Sentence(s)</font>: By March 2013, it has sold over 6 million digital copies in the United States."
Blow_Me_(One_Last_Kiss)-Music_video,"<font color=""blue"">Question</font>: Who costars in ""Blow Me"" as Pink's love interest?<br/><font color=""blue"">Sentence(s)</font>: The video begins with Pink having a picnic with her love interest (Sebastian de la Forza)."
Blow_Me_(One_Last_Kiss)-Track_listing,"<font color=""blue"">Question</font>: Who created the radio edit of ""Blow Me""?<br/><font color=""blue"">Sentence(s)</font>: ""Blow Me (One Last Kiss) (Fred Falke Radio Edit)"
Falling_Skies-Series_overview,"<font color=""blue"">Question</font>: How many people were left after the invasion on ""Falling Skies""?<br/><font color=""blue"">Sentence(s)</font>: Within a few days the invaders neutralized the world's power grid and technology, destroyed the militaries of all the world's countries, and killed over 90% of the human population."
Falling_Skies-Recurring_cast,"<font color=""blue"">Question</font>: Who played Uncle Scott in season 1?<br/><font color=""blue"">Sentence(s)</font>:  Bruce Gray as Uncle Scott (season 1)"
Dexter_(TV_series)-Awards_and_nominations,"<font color=""blue"">Question</font>: What year was the show Dexte nomnated for a Primetime Emmy Award?<br/><font color=""blue"">Sentence(s)</font>: In 2008, the show was nominated for a Primetime Emmy Award for Outstanding Drama Series for its second season (Showtime's first ever drama to be nominated for the award), and its star for Outstanding Lead Actor in a Drama Series."
Dexter_(TV_series)-Spin-off_series,"<font color=""blue"">Question</font>: Do the producers of Dexter want to create a direct spin-off or create something different?<br/><font color=""blue"">Sentence(s)</font>: That show is that character... and if I were to do something, I would do ""Dexter"" in a new concept and configuration.</br>I want the show to feel different, not just a continuation of the old show.""</br>But doing another television series — there's a lot of amazing stuff on TV."
Modern_Family-Filming,"<font color=""blue"">Question</font>: Who is the most prolific director of the TV series ""Modern Family""?<br/><font color=""blue"">Sentence(s)</font>: Winer has directed nineteen episodes of the series, making him the most prolific director of the series."
Modern_Family-Ratings,"<font color=""blue"">Question</font>: The show wasthe sixth highest rated scripted show in America among what age group?<br/><font color=""blue"">Sentence(s)</font>: Since its premiere, the series has remained popular."
NCIS_(TV_series)-Abstract,"<font color=""blue"">Question</font>: Describe the show NCIS.<br/><font color=""blue"">Sentence(s)</font>: NCIS (TV series)NCIS is an American police procedural drama television series, revolving around a fictional team of special agents from the Naval Criminal Investigative Service, which conducts criminal investigations involving the U.S. Navy and Marine Corps.The concept and characters were initially introduced in two episodes of the CBS series ""JAG"" (season eight episodes ""Ice Queen"" and ""Meltdown"")."
NCIS_(TV_series)-Cable,"<font color=""blue"">Question</font>: The show NCIS ranked where on the Nielsen ratings top twenty most-watched cable shows for the week ending March 1, 2009?<br/><font color=""blue"">Sentence(s)</font>:  The show ranked number ten (4.535 million viewers), twelve (4.264 million viewers), thirteen (4.221 million viewers), fifteen (4,161 million viewers), seventeen (4.132 million viewers), and twenty (4.081 million viewers) in the list of Nielsen ratings top twenty most-watched cable shows for the week ending March 1, 2009."
Grey's_Anatomy-Conception,"<font color=""blue"">Question</font>: The show was removed for a tenth season on what date?<br/><font color=""blue"">Sentence(s)</font>: The show was renewed for a tenth season on May 10, 2013."
Grey's_Anatomy-U.S._television_ratings,"<font color=""blue"">Question</font>: Does Greys Anatomy have a high amount of viewers?<br/><font color=""blue"">Sentence(s)</font>: ""Greys Anatomy"" has received high viewership and ratings since its debut."
2_Broke_Girls-Abstract,"<font color=""blue"">Question</font>: When was the third season of Two Broke girls announced?<br/><font color=""blue"">Sentence(s)</font>: On March 27, 2013, CBS announced that ""2 Broke Girls"" has been renewed for a third season, to air during the 2013–14 television season."
2_Broke_Girls-Series_synopsis,"<font color=""blue"">Question</font>: Where does Max go to school?<br/><font color=""blue"">Sentence(s)</font>: Max also enrolls in, and Caroline goes to work for, the Manhattan School of Pastry."
How_I_Met_Your_Mother-Season_3,"<font color=""blue"">Question</font>: On what holiday is Barney slapped for the third time?<br/><font color=""blue"">Sentence(s)</font>: Barney is slapped for the third time on Thanksgiving, which Marshall dubs ""Slapsgiving."
How_I_Met_Your_Mother-Season_8,"<font color=""blue"">Question</font>: Where does Ted decide to move to?<br/><font color=""blue"">Sentence(s)</font>: Guilty, Ted realizes he can't be around Barney and Robin after they're married and decides to move to Chicago the day after the wedding."
Once_Upon_a_Time_(TV_series)-Series_overview,"<font color=""blue"">Question</font>: The town's only hope lies with who?<br/><font color=""blue"">Sentence(s)</font>: The town's only hope lies with a bail bonds-woman and bounty hunter named Emma Swan (Jennifer Morrison), the daughter of Snow White (Ginnifer Goodwin) and Prince Charming (Josh Dallas), who was transported from the Enchanted Forest within the fairy tale world as an infant before she could be cursed."
Once_Upon_a_Time_(TV_series)-Spin-off,"<font color=""blue"">Question</font>: What year was ""Once upon a time"" developed?<br/><font color=""blue"">Sentence(s)</font>: In February 2013, Kitsis & Horowitz, along with producers Zack Estrin and Jane Espenson, developed a spin-off focusing on Lewis Carroll's ""Wonderland""."
Criminal_Minds-Background,"<font color=""blue"">Question</font>: Who plays FBI Agent Derek Morgan on the TV show ""Criminal Minds""?<br/><font color=""blue"">Sentence(s)</font>: When the series premiered in 2005, it featured FBI Agents Jason Gideon (Mandy Patinkin), Aaron Hotchner (Thomas Gibson), Elle Greenaway (Lola Glaudini), Derek Morgan (Shemar Moore), Spencer Reid (Matthew Gray Gubler), Jennifer Jareau (A. J. Cook), and Penelope Garcia (Kirsten Vangsness)."
Criminal_Minds-Critical_reception,"<font color=""blue"">Question</font>: Who felt that Criminal Minds had confusing characters?<br/><font color=""blue"">Sentence(s)</font>: """"The Chicago Tribune"" reviewer, Sid Smith, felt that the show ""May well be worth a look"" though he too criticized the ""confusing plots and characters."
The_Bachelor_(U.S._TV_series)-Questions_of_authenticity,"<font color=""blue"">Question</font>: Which two studios produce The Bachelor?<br/><font color=""blue"">Sentence(s)</font>: Both ABC and Warner Bros., the studio that produces ""The Bachelor,"" had no comment."
Glee_(TV_series)-Ratings,"<font color=""blue"">Question</font>: Why were only twenty episodes accounted for in the season average during Glee's first season?<br/><font color=""blue"">Sentence(s)</font>: Viewing figures rose to 11.07 million viewers for the season finale, giving ""Glee"" the highest finale rating for a new show in the 2009–10 television season."
Glee_(TV_series)-Related_media,"<font color=""blue"">Question</font>: Who was a judge that was from EastEnders?<br/><font color=""blue"">Sentence(s)</font>: The show's judges were former ""EastEnders"" actress Tamsin Outhwaite, Blue member Duncan James, singer Anastacia and ""High School Musical"" choreographer Charles ""Chucky"" Klapow."
The_Amazing_Race_21-Prizes,"<font color=""blue"">Question</font>: How does a team have to place to win each leg of the race?<br/><font color=""blue"">Sentence(s)</font>: The prize for each leg is awarded to the first place team for that leg."
The_Amazing_Race_21-Leg_8_(Russia),"<font color=""blue"">Question</font>: When did Leg 8 of The Amazing Race 21 first air on television?<br/><font color=""blue"">Sentence(s)</font>: Leg 8 (Russia).Airdate: November 18, 2012"
Hell's_Kitchen_(U.S._TV_series)-Reception,"<font color=""blue"">Question</font>: What is the highest amount of cameras used Hell's Kitchen?<br/><font color=""blue"">Sentence(s)</font>: Numerous cameras (up to 72) allow tight editing and capturing every action"
Rules_of_Engagement_(TV_series)-Major_recurring_characters,"<font color=""blue"">Question</font>: Who plays Doreen?<br/><font color=""blue"">Sentence(s)</font>:  Diane Sellers as Doreen, waitress at The Island Diner."
American_Dad!-Farces,"<font color=""blue"">Question</font>: Who does Stan ask for help in opening a restaurant in ""Stan's Food Restaurant""?<br/><font color=""blue"">Sentence(s)</font>: As another example, in the episode ""Stan's Food Restaurant"", Stan asks for Roger's help in starting a restaurant."
American_Dad!-Episode_misreporting_by_Fox,"<font color=""blue"">Question</font>: To date, what has yet to be revealed in American Dad.<br/><font color=""blue"">Sentence(s)</font>: To date, Roger's birth planet has yet to be revealed."
Dancing_with_the_Stars_(U.S._TV_series)-Abstract,"<font color=""blue"">Question</font>: Who was the co-host in season 1?<br/><font color=""blue"">Sentence(s)</font>: Lisa Canning was co-host in season one, Samantha Harris co-hosted seasons two through nine and Brooke Burke-Charvet in seasons ten through seventeen.The contestant pairs consist of a celebrity paired with a professional dancer."
Dancing_with_the_Stars_(U.S._TV_series)-Cardio_dance_DVDs,"<font color=""blue"">Question</font>: When was the second workout DVD released?<br/><font color=""blue"">Sentence(s)</font>: It was released on November 9, 2010."
Suburgatory-Development_and_production,"<font color=""blue"">Question</font>: What role was Cheryl Hines cast for?<br/><font color=""blue"">Sentence(s)</font>: Cheryl Hines was next cast in the role of Dallas Royce, a well-to-do housewife and the mother of Dalia."
Suburgatory-Location_and_setting,"<font color=""blue"">Question</font>: What county's area code is referenced in the Suburgatory?<br/><font color=""blue"">Sentence(s)</font>: The Westchester County 914 area code is also referenced in the show."
Private_Practice_(TV_series)-Origins,"<font color=""blue"">Question</font>: What was the name of the clinic in Los Angeles?<br/><font color=""blue"">Sentence(s)</font>: The backdoor pilot episode features Montgomery on leave from Seattle Grace Hospital, the clinic in Los Angeles is named the Oceanside Wellness Centre."
Private_Practice_(TV_series)-Casting,"<font color=""blue"">Question</font>: Did ABC Give a reason to the change in who would play the role?<br/><font color=""blue"">Sentence(s)</font>: ABC gave no reason for this change."
The_New_Normal_(TV_series)-Premise,"<font color=""blue"">Question</font>: Why did Goldie Clemmons from The New Normal move?<br/><font color=""blue"">Sentence(s)</font>: Goldie left her adulterous husband and moved to L.A. with her 9-year-old daughter Shania (Bebe Wood) to escape their former life and start over."
The_New_Normal_(TV_series)-Recurring_cast,"<font color=""blue"">Question</font>: Who plays father Michael?<br/><font color=""blue"">Sentence(s)</font>:  John Benjamin Hickey as Father Michael"
The_Mindy_Project-Main,"<font color=""blue"">Question</font>: Who plays the optimistic receptionist on The Mindy Project?<br/><font color=""blue"">Sentence(s)</font>:  Zoe Jarman as Betsy Putch, the optimistic receptionist at the office."
Body_of_Proof-Critical_response,"<font color=""blue"">Question</font>: Which publication said  ""Murphey and the writers will have to do a lot of heavy lifting for ""Body of Proof""?<br/><font color=""blue"">Sentence(s)</font>: The ""Los Angeles Times"" said ""Murphey and the writers will have to do a lot of heavy lifting for ""Body of Proof"" to transcend its immediate predictability."
Body_of_Proof-Ratings,"<font color=""blue"">Question</font>: When did ABC run the second episode of Body of Proof?<br/><font color=""blue"">Sentence(s)</font>: ABC ran the second episode on Sunday April 3, 2011; it dropped to 8.5 million viewers."
Last_Man_Standing_(U.S._TV_series)-Recurring_cast,"<font color=""blue"">Question</font>: Who played John Baker?<br/><font color=""blue"">Sentence(s)</font>:  Jonathan Taylor Thomas as John Baker (season two–present), Kristin's boss at a fancy restaurant where she works."
Last_Man_Standing_(U.S._TV_series)-Development_and_production,"<font color=""blue"">Question</font>: When did ABC green-light the pilot episode of Last Man Standing?<br/><font color=""blue"">Sentence(s)</font>: In January 2011, ABC green-lighted production of a pilot episode under the title ""Last Days of Man""."
30_Rock-Conception,"<font color=""blue"">Question</font>: Who is the NBC Entertainment president?<br/><font color=""blue"">Sentence(s)</font>: NBC Entertainment president Kevin Reilly felt that ""Fey was using the news setting as a fig leaf for her own experience and encouraged her to write what she knew."""
30_Rock-Awards_and_nominations,"<font color=""blue"">Question</font>: When did ""30 Rock"" receive the Writers Guild of America Award for Best Comedy Series?<br/><font color=""blue"">Sentence(s)</font>: The series took home the Writers Guild of America Award for Best Comedy Series in 2008."
Times_Square-Abstract,"<font color=""blue"">Question</font>: Where is Times Sqaure located?<br/><font color=""blue"">Sentence(s)</font>: Times Square is a major commercial intersection and a neighborhood in Midtown Manhattan, New York City, at the junction of Broadway (now converted into a pedestrian plaza) and Seventh Avenue and stretching from West 42nd to West 47th Streets."
Times_Square-New_Year's_Eve_celebrations,"<font color=""blue"">Question</font>: Where is the site of the annual New Year's Even Ball drop?<br/><font color=""blue"">Sentence(s)</font>: Times Square is the site of the annual New Year's Eve ball drop."
Las_Vegas_Strip-Pedestrian_traffic,"<font color=""blue"">Question</font>: Can you walk the entire length of the Las Vegas Strip?<br/><font color=""blue"">Sentence(s)</font>: Pedestrians can walk the length of the Las Vegas Strip with wide sidewalks in many places."
Las_Vegas_Strip-Current,"<font color=""blue"">Question</font>: What is adjacent to Treasure Island and opposite Wynn Las Vegas?<br/><font color=""blue"">Sentence(s)</font>:  Fashion Show Mall is adjacent to Treasure Island and opposite Wynn Las Vegas."
"Union_Station_(Washington,_D.C.)-Architecture","<font color=""blue"">Question</font>: How many centurions were created for Washington, D.C.'s Union Station?<br/><font color=""blue"">Sentence(s)</font>: St. Gaudens also created the 26 centurions for the station's main hall.Burnham drew upon a tradition, launched with the 1837 Euston railway station in London, of treating the entrance to a major terminal as a triumphal arch."
"Union_Station_(Washington,_D.C.)-1953_overrun","<font color=""blue"">Question</font>: Why was the hole from the 1953 overrun temporarily hidden?<br/><font color=""blue"">Sentence(s)</font>: Before the latter action was undertaken, however, the GG1 and the hole it made were temporarily planked over and hidden from view due to the imminent inauguration of General Dwight D. Eisenhower as the thirty-fourth President of the United States."
Central_Park-Geology,"<font color=""blue"">Question</font>: How many types of bedrock are in Manhattan?<br/><font color=""blue"">Sentence(s)</font>: There are four different types of bedrock in Manhattan."
Central_Park-Fauna,"<font color=""blue"">Question</font>: When was a new genus and species of centipedes known as Nannarrup hoffmani discovered in Central Park?<br/><font color=""blue"">Sentence(s)</font>:  Arthropods: In 2002 a new genus and species of centipede (""Nannarrup hoffmani"") was discovered in Central Park."
Grand_Central_Terminal-Abstract,"<font color=""blue"">Question</font>: Where is the Grand Central Terminal located?<br/><font color=""blue"">Sentence(s)</font>: Grand Central Terminal (GCT) is a commuter (and former intercity) railroad terminal at 42nd Street and Park Avenue in Midtown Manhattan in New York City, United States."
