paragraph_id,content
We_Are_Never_Ever_Getting_Back_Together-Europe_and_Oceania,"<font color=""blue"">Question</font>: At what number did ""We Are Never Getting Back Together"" arrive on the charts in Spain?<br/><font color=""blue"">Sentence(s)</font>: It also appeared in Netherlands at number sixteen, in Spain at number nine."
We_Are_Never_Ever_Getting_Back_Together-Synopsis,"<font color=""blue"">Question</font>: Where does the music video for ""We are never ever getting back together"" end?<br/><font color=""blue"">Sentence(s)</font>: The video ends with Swift on her window ledge where she was at the beginning of the video, singing the last line of the song."
As_Long_as_You_Love_Me_(Justin_Bieber_song)-Synopsis,"<font color=""blue"">Question</font>: What did Madsen find on his daughter's neck?<br/><font color=""blue"">Sentence(s)</font>: In what can be seen as a prelude to the main events of the video, Madsen finds the words ""You r so sexy"" written on his daughter's neck."
As_Long_as_You_Love_Me_(Justin_Bieber_song)-Track_listings,"<font color=""blue"">Question</font>: How long was the Audien Luvstep Mix?<br/><font color=""blue"">Sentence(s)</font>: Big Sean) (Audien Luvstep Mix) - 4:37"
Turn_Me_On_(David_Guetta_song)-Critical_reception,"<font color=""blue"">Question</font>: Who wrote that the best results come when Guetta rips artists from their comfort zone?<br/><font color=""blue"">Sentence(s)</font>: Al Fox of BBC Music wrote that ""the best results come when Guetta mercilessly rips artists from their comfort zone – take Minaj in songbird mode on 'Turn Me On."""
Turn_Me_On_(David_Guetta_song)-Synopsis,"<font color=""blue"">Question</font>: When happens at the end of the music video ""Turn Me On (David Guetta song)""?<br/><font color=""blue"">Sentence(s)</font>: As the video finishes, Minaj is spotted riding her horse around town, as the female dolls make their escape from Guetta's place of business."
Moves_like_Jagger-Abstract,"<font color=""blue"">Question</font>: Which band recorded the song Moves Like Jagger?<br/><font color=""blue"">Sentence(s)</font>: ""Moves like Jagger"" is a song by American band Maroon 5 featuring singer-songwriter Christina Aguilera released by A&M Octone Records on June 21, 2011, as the fourth and final single and the first only re-released single from their third studio album ""Hands All Over"" (2010)."
Moves_like_Jagger-Background_and_composition,"<font color=""blue"">Question</font>: Who produced ""Moves like Jagger""?<br/><font color=""blue"">Sentence(s)</font>: ""Moves like Jagger"" was written and produced by Benjamin Levin and Shellback, while additional writing was done by Adam Levine."
Blow_Me_(One_Last_Kiss)-Background,"<font color=""blue"">Question</font>: What did Kurstin recall in the script?<br/><font color=""blue"">Sentence(s)</font>: ""She kept coming back to 'Let's throw in the towel,' and it was one of those things where we had to say, 'Is that line really the song?'""</br>Kurstin recalled.</br>""So then I came back with 'Blow me … one last kiss' and we got really excited."
Blow_Me_(One_Last_Kiss)-Chart_performance,"<font color=""blue"">Question</font>: What did the song Blow Me peak at in New Zealand?<br/><font color=""blue"">Sentence(s)</font>: The song peaked at number 8 on the New Zealand Top 40 chart."
Falling_Skies-Ratings,"<font color=""blue"">Question</font>: How many viewers tuned in to watch the premiere episode of Falling Skies?<br/><font color=""blue"">Sentence(s)</font>: The two-hour premiere of ""Falling Skies"" was watched by 5.9 million viewers, making it cable television's biggest series launch of the year, with more than 2.6 million adults 18–49 and 3.2 million adults 25–54."
Falling_Skies-Online_promotion,"<font color=""blue"">Question</font>: Which series were before ""Falling Skies""?<br/><font color=""blue"">Sentence(s)</font>: The series airs after encore presentations of ""Falling Skies"" on TNT's official site."
Dexter_(TV_series)-U.S._broadcast,"<font color=""blue"">Question</font>: What company protested reruns of ""Dexter"" on CBS?<br/><font color=""blue"">Sentence(s)</font>: broadcast.When U.S. network CBS publicly announced in December 2007 that it was considering ""Dexter"" for broadcast reruns, the Parents Television Council (PTC) protested the decision."
Dexter_(TV_series)-Video_game,"<font color=""blue"">Question</font>: Has any additional content for the game been released?<br/><font color=""blue"">Sentence(s)</font>: No additional content for the game has been released or announced as planned."
Modern_Family-Conception,"<font color=""blue"">Question</font>: What was the original name of Modern Family?<br/><font color=""blue"">Sentence(s)</font>: It was originally called ""My American Family""."
Modern_Family-Analysis_and_commentary,"<font color=""blue"">Question</font>: Do the shows writers and actors agree?<br/><font color=""blue"">Sentence(s)</font>: ""The show's writers and actors agree."
NCIS_(TV_series)-Name,"<font color=""blue"">Question</font>: In what episode did the series begin using 'foofs'?<br/><font color=""blue"">Sentence(s)</font>: From the season two episode, ""Lt. Jane Doe"" onwards, the series began using what fans of the show have named 'foofs' – black-and-white 'teases' of something to occur later in the episode."
NCIS_(TV_series)-Soundtrack,"<font color=""blue"">Question</font>: Which set includes songs performed by series regulars Pauley Perrette and Cote de Pablo?<br/><font color=""blue"">Sentence(s)</font>: ""The Official TV Soundtrack"" is a two-disc, 22-track set that includes brand new songs from top artists featured prominently in upcoming episodes of the series as well as the show’s original theme by Numeriklab (available commercially for the first time) and a remix of the theme by Ministry.</br>The set also includes songs performed by series regulars Pauley Perrette and Cote de Pablo.A sequel to the soundtrack was released on November 3, 2009."
Grey's_Anatomy-Overview,"<font color=""blue"">Question</font>: Will the season always end with a finale?<br/><font color=""blue"">Sentence(s)</font>: The season will always end with a finale, typically involving a tragic event such as a death or character departure."
Grey's_Anatomy-Merchandise,"<font color=""blue"">Question</font>: What platform did ABC create a app for Grey's Anatomy?<br/><font color=""blue"">Sentence(s)</font>: ABC and Nielsen partnered in 2011 to create a ""Grey Anatomy"" application for Apple's iPad."
2_Broke_Girls-Recurring_cast,"<font color=""blue"">Question</font>: Who did Nick Zano have sex with in Season 2?<br/><font color=""blue"">Sentence(s)</font>: He was not seen again until the episode ""And the Big Opening"" of season 2, in which he and Max had sex."
How_I_Met_Your_Mother-Season_4,"<font color=""blue"">Question</font>: What did Stella say to Ted's proposal?<br/><font color=""blue"">Sentence(s)</font>: Stella says yes to Ted's proposal."
How_I_Met_Your_Mother-Books,"<font color=""blue"">Question</font>: When was ""Bro on the Go"" released?<br/><font color=""blue"">Sentence(s)</font>:  ""Bro on the Go"", a companion to ""The Bro Code"", released in 2009."
Once_Upon_a_Time_(TV_series)-Abstract,"<font color=""blue"">Question</font>: What was the original air date for Once Upon a Time?<br/><font color=""blue"">Sentence(s)</font>: Once Upon a Time (TV series)Once Upon a Time is an American fairy tale drama series that premiered on Sunday, October 23, 2011, on ABC."
Once_Upon_a_Time_(TV_series)-Ratings,"<font color=""blue"">Question</font>: How many people viewed the pilot episode?<br/><font color=""blue"">Sentence(s)</font>: The pilot episode was watched by 13 million viewers and received a 4.0 rating/share among 18–49 year olds."
Person_of_interest-Abstract,"<font color=""blue"">Question</font>: What is the tern ""unsub"" short for?<br/><font color=""blue"">Sentence(s)</font>: ""Unsub"" is a similar term which is short for ""unknown subject"" (used often, for example, in the TV show ""Criminal Minds"")."
"Person_of_interest-""Hatfill_v._Ashcroft""","<font color=""blue"">Question</font>: When was the case settled?<br/><font color=""blue"">Sentence(s)</font>: The case was settled in 2008 for $5.8 million."
Criminal_Minds-Abstract,"<font color=""blue"">Question</font>: What is the BAU a part of?<br/><font color=""blue"">Sentence(s)</font>: The BAU is part of the FBI National Center for the Analysis of Violent Crime."
The_Bachelor_(U.S._TV_series)-Plot,"<font color=""blue"">Question</font>: What does the bachelor do with his final selection?<br/><font color=""blue"">Sentence(s)</font>: During the course of the season, the bachelor eliminates candidates (see The elimination process), with the bachelor proposing marriage to his final selection."
The_Bachelor_(U.S._TV_series)-Setting,"<font color=""blue"">Question</font>: What was the home listed price as of October 10, 2008?<br/><font color=""blue"">Sentence(s)</font>: As of October 10, 2008, the home was listed for sale at a price of US$8.75 million."
Glee_(TV_series)-Promotion,"<font color=""blue"">Question</font>: What show did the cast of Glee also perform on in December 2010?<br/><font color=""blue"">Sentence(s)</font>: The cast also performed on the seventh season of ""The X Factor"" on December 5, 2010."
Glee_(TV_series)-Merchandise,"<font color=""blue"">Question</font>: How many episodes were in the 1st season of Glee?<br/><font color=""blue"">Sentence(s)</font>: ""Glee – Volume 1: Road to Sectionals"" contains the first thirteen episodes of season one, and ""Glee – Volume 2: Road to Regionals"" contains the final nine episodes of the first season."
The_Amazing_Race_21-Episode_title_quotes,"<font color=""blue"">Question</font>: Who was the star of episode ""We Was Robbed'?<br/><font color=""blue"">Sentence(s)</font>:  ""We Was Robbed (Moscow, Russia)"" – ""James"" "
The_Amazing_Race_21-Leg_7_(Turkey_→_Russia),"<font color=""blue"">Question</font>: Who did contestants have to perform in front of in order to receive their next clue?<br/><font color=""blue"">Sentence(s)</font>: After practicing the routine, they performed it for a judge – who would either pass them and give them their next clue, or would require the teams to practice more."
Hell's_Kitchen_(U.S._TV_series)-Cast,"<font color=""blue"">Question</font>: Who is the narrator of Hell's Kitchen (U.S. TV series)?<br/><font color=""blue"">Sentence(s)</font>: The narrator is Jason Thompson."
Hell's_Kitchen_(U.S._TV_series)-Setting,"<font color=""blue"">Question</font>: What was the dining room area of the studio before it was used for ""Hell's Kitchen?""<br/><font color=""blue"">Sentence(s)</font>: The dining room area was the location of the former KCOP news studios, and living quarters for the contestants were built on behind the restaurant."
Rules_of_Engagement_(TV_series)-History,"<font color=""blue"">Question</font>: When were seasons 3 and 4 launched?<br/><font color=""blue"">Sentence(s)</font>: After the strike ended, CBS announced that the show would return April 14, 2008, with a further six episodes.Seasons three and four were both mid-season entries launched in March 2009 and March 2010."
Rules_of_Engagement_(TV_series)-DVD_releases,"<font color=""blue"">Question</font>: Where was Season One released on April 4, 2011?<br/><font color=""blue"">Sentence(s)</font>: Season One was released in the UK (Region 2 DVD) on April 4, 2011.Note: Following the events of Charlie Sheen’s departure from ""Two and a Half Men"", CBS ordered an additional two episodes for ""Rules of Engagement""’s fifth season, bringing the total number of episodes to 26 from the initial 24 ordered."
American_Dad!-Closing_theme,"<font color=""blue"">Question</font>: Which flag flies behind the logo at the end of American Dad?<br/><font color=""blue"">Sentence(s)</font>: logo in front of the American flag."
American_Dad!-DVD_releases,"<font color=""blue"">Question</font>: Which DVD blurb contained information about an episode that was featured in another volume?<br/><font color=""blue"">Sentence(s)</font>:  The Volume 4 DVD release blurb contained information on the episode ""Phantom of the Telethon"", which was instead featured on Volume 5."
Dancing_with_the_Stars_(U.S._TV_series)-Tributes,"<font color=""blue"">Question</font>: What artist was the music selection based off of on Season 17, week 8?<br/><font color=""blue"">Sentence(s)</font>: They were dancing to ""Dance Like This"" by Wyclef Jean.In season seventeen, in week eight, all dance numbers were done to guest judge Cher's hit songs."
Dancing_with_the_Stars_(U.S._TV_series)-Success_of_athletes,"<font color=""blue"">Question</font>: Which season did Shawn Johnson and Gilles Marini tie in the finale?<br/><font color=""blue"">Sentence(s)</font>: Season 8: Shawn Johnson and Gilles Marini tied in the finale, with both scoring 88/90 (Johnson is the only female athlete for this to occur to)"
How_to_Live_with_Your_Parents_(For_the_Rest_of_Your_Life)-Cast_and_characters,"<font color=""blue"">Question</font>: Who portrayed Julian Tatham in How to Live with Your Parents (For the Rest of Your Life)?<br/><font color=""blue"">Sentence(s)</font>:  Jon Dore as Julian Tatham, Polly's ex-husband."
How_to_Live_with_Your_Parents_(For_the_Rest_of_Your_Life)-Development_and_production,"<font color=""blue"">Question</font>: who was the actor that played the role of Julian?<br/><font color=""blue"">Sentence(s)</font>: Jon Dore then joined the series in the role of Julian, Polly's ex-husband."
Suburgatory-Main_cast,"<font color=""blue"">Question</font>: Who does Jane Levy play in Suburgatory?<br/><font color=""blue"">Sentence(s)</font>:  Jane Levy as Tessa Altman, George's daughter, who is less than thrilled about her new suburban surroundings."
Suburgatory-International_broadcasts,"<font color=""blue"">Question</font>: What network did the series first air on?<br/><font color=""blue"">Sentence(s)</font>: The series began airing on the Nine Network's GO!"
The_Mentalist-Synopsis,"<font color=""blue"">Question</font>: Why does Patrick Jane cooperate with the CBI?<br/><font color=""blue"">Sentence(s)</font>: Although not an officer of the law, he uses skills from his former career as a successful yet admittedly fraudulent psychic medium to help a team of CBI agents solve murders."
The_Mentalist-Awards_and_nominations,"<font color=""blue"">Question</font>: In 2010 what was Simon baker nominated for what by the Golden Globes??<br/><font color=""blue"">Sentence(s)</font>:  2010: Simon Baker received a nomination for Golden Globe Award for Best Actor – Television Series Drama"
Private_Practice_(TV_series)-Broadcast_history,"<font color=""blue"">Question</font>: What network did the pilot air?<br/><font color=""blue"">Sentence(s)</font>: On , the backdoor pilot of ""Private Practice"" aired on ABC, the pilot was in the double episode of ""Grey's Anatomy"" entitled ""The Other Side of This Life"", and gave a brief description of the characters in ""Private Practice""."
Private_Practice_(TV_series)-Season_3_(2009–10),"<font color=""blue"">Question</font>: Who gets involved in a car accident during season 3 of Private Practice?<br/><font color=""blue"">Sentence(s)</font>: Season 3 (2009–10).In the third season, Violet survives the cliffhanger in season two while she gives her baby Lucas to Pete while she recovers from the ordeal.</br>Pete and Violet work over their issues, while Dell and Maya get involved in a car accident and the severity of Dell's condition is overlooked while Maya was being attended to in the operating room."
The_New_Normal_(TV_series)-Abstract,"<font color=""blue"">Question</font>: Is the couple in The New Normal composed of two gay men or two lesbian women?<br/><font color=""blue"">Sentence(s)</font>: The storyline follows wealthy same-sex couple Bryan (Andrew Rannells) and David (Justin Bartha), who are living in Los Angeles."
The_New_Normal_(TV_series)-Critical_reception,"<font color=""blue"">Question</font>: What did David Hinckley call the series?<br/><font color=""blue"">Sentence(s)</font>: David Hinckley of the ""New York Daily News"" called the series ""a bumpy ride,"" adding """"The New Normal"" wants what ""Modern Family"" is having."
The_Mindy_Project-Recurring,"<font color=""blue"">Question</font>: Who does Jay Duplass play as in ""The Mindy Project""?<br/><font color=""blue"">Sentence(s)</font>:  Jay Duplass as Duncan Deslaurier, a male midwife."
The_Mindy_Project-Production_and_development,"<font color=""blue"">Question</font>: Who did Chris Messina play on The Mindy Project?<br/><font color=""blue"">Sentence(s)</font>: In mid-March, Chris Messina joined the cast as Dr. Danny Castellano, an arrogant doctor who works at the practice."
Body_of_Proof-Overview_and_production,"<font color=""blue"">Question</font>: What was the series originally called?<br/><font color=""blue"">Sentence(s)</font>: The series was originally titled ""Body of Evidence"" but was later renamed ""Body of Proof""."
Body_of_Proof-Recurring_cast,"<font color=""blue"">Question</font>: Who played District Attorney Dan Russell?<br/><font color=""blue"">Sentence(s)</font>:  Richard Burgi as District Attorney Dan Russell"
Last_Man_Standing_(U.S._TV_series)-Abstract,"<font color=""blue"">Question</font>: When did the third season of Last Man Standing premiere?<br/><font color=""blue"">Sentence(s)</font>: It premiered on September 20, 2013."
30_Rock-Season_4,"<font color=""blue"">Question</font>: Were there any notable actors or actresses in season 4 of 30 Rock?<br/><font color=""blue"">Sentence(s)</font>: The season has also featured such guest stars as Julianne Moore, Jon Bon Jovi, Cheyenne Jackson, Sherri Shepherd, Will Forte, Elizabeth Banks, Michael Sheen, Matt Damon, and James Franco."
30_Rock-Season_5,"<font color=""blue"">Question</font>: Why did the show broadcast a live episode twice on the evening of October 14, 2010?<br/><font color=""blue"">Sentence(s)</font>: The two separate recordings resulted in a live telecast of the episode to American viewers in both the West and East Coast, to ensure both would view a live performance."
Times_Square-1900s–1970s,"<font color=""blue"">Question</font>: Who was the publisher for the New York Times in 1904?<br/><font color=""blue"">Sentence(s)</font>: In 1904, ""New York Times"" publisher Adolph S. Ochs moved the newspaper's operations to a new skyscraper on 42nd Street at Longacre Square."
Las_Vegas_Strip-Boundaries,"<font color=""blue"">Question</font>: In what year was the Welcome to Fabulous Las Vegas sign built?<br/><font color=""blue"">Sentence(s)</font>: In 1959 the Welcome to Fabulous Las Vegas sign was constructed exactly outside of the city limits."
Las_Vegas_Strip-Free_shuttles,"<font color=""blue"">Question</font>: How often is there a free shuttle between Trump International Hotel and The Forum Shops?<br/><font color=""blue"">Sentence(s)</font>:  Between Trump International Hotel and The Forum Shops at Caesars Palace.</br>Leaves the Trump Las Vegas every 15 minutes."
"Union_Station_(Washington,_D.C.)-Opening_and_operation","<font color=""blue"">Question</font>: When did Union Station open?<br/><font color=""blue"">Sentence(s)</font>: Secondly, the plan to bring all the city's railroads under one roof promised that Washington would finally have a station both large enough to handle large crowds and impressive enough to befit the city's role as the federal capital.Union Station opened on October 27, 1907, with the arrival of a Baltimore and Ohio Railroad passenger train from Pittsburgh."
"Union_Station_(Washington,_D.C.)-Restoration","<font color=""blue"">Question</font>: What year did the AMC movie theater close?<br/><font color=""blue"">Sentence(s)</font>: The former “Pit” area was replaced with an AMC movie theater (later Phoenix Theatres), closed October 12, 2009, to be replaced with additional restaurants and a large food court in the former baggage-mail level."
Central_Park-1857–1900,"<font color=""blue"">Question</font>: What were the most influential innovations in the Central Park design?<br/><font color=""blue"">Sentence(s)</font>: The most influential innovations in the Central Park design were the ""separate circulation"" systems for pedestrians, horseback riders, and pleasure vehicles."
