paragraph_id,content
United_States-Health,"Category: Country<br/>Title: United States<br/>Section: Health<br/><br/>1. The United States has life expectancy of 78.4 years at birth, up from 75.2 years in 1990, ranks it 50th among 221 nations, and 27th out of the 34 industrialized OECD countries, down from 20th in 1990.<br/>2. Increasing obesity in the United States and health improvements elsewhere have contributed to lowering the country's rank in life expectancy from 1987, when it was 11th in the world.<br/>3. Obesity rates in the United States are among the highest in the world.<br/>4. Approximately one-third of the adult population is obese and an additional third is overweight; the obesity rate, the highest in the industrialized world, has more than doubled in the last quarter-century.<br/>5. Obesity-related type 2 diabetes is considered epidemic by health care professionals.<br/>6. The infant mortality rate of 6.06 per thousand places the United States 176th highest out of 222 countries.In 2010, coronary artery disease, lung cancer, stroke, chronic obstructive pulmonary diseases, and traffic accidents caused the most years of life lost in the U.S. Low back pain, depression, musculoskeletal disorders, neck pain, and anxiety caused the most years lost to disability.<br/>7. The most deleterious risk factors were poor diet, tobacco smoking, obesity, high blood pressure, high blood sugar, physical inactivity, and alcohol use.<br/>8. Alzheimer's disease, drug abuse, kidney disease and cancer, and falls caused the most additional years of life lost over their age-adjusted 1990 per-capita rates.<br/>9. U.S. teenage pregnancy and abortion rates are substantially higher than in other Western nations.The U.S. is a global leader in medical innovation.<br/>10. America solely developed or contributed significantly to 9 of the top 10 most important medical innovations since 1975 as ranked by a 2001 poll of physicians, while the EU and Switzerland together contributed to five.<br/>11. Since 1966, Americans have received more Nobel Prizes in Medicine than the rest of the world.<br/>12. From 1989 to 2002, four times more money was invested in private biotechnology companies in America than in Europe.<br/>13. The U.S. health-care system far outspends any other nation, measured in both per capita spending and percentage of GDP.<br/>14. Health-care coverage in the United States is a combination of public and private efforts and is not universal.<br/>15. In 2010, 49.9 million residents or 16.3% of the population did not carry health insurance.<br/>16. The subject of uninsured and underinsured Americans is a major political issue.<br/>17. In 2006, Massachusetts became the first state to mandate universal health insurance.<br/>18. Federal legislation passed in early 2010 would ostensibly create a near-universal health insurance system around the country by 2014, though the bill and its ultimate impact are issues of controversy.<br/>"
Breaking_Bad-Season_3_(2010),"Category: Tv<br/>Title: Breaking Bad<br/>Section: Season 3 (2010)<br/><br/>1. Season 3 (2010).On April 2, 2009, AMC announced that ""Breaking Bad"" was renewed for a third, 13-episode season.<br/>2. It premiered on March 21, 2010, and concluded on June 13, 2010.<br/>3. The complete third season was released on Region 1 DVD and Region A Blu-ray on June 7, 2011.Walter wishes to reunite his family, but Skyler is still suspicious of Walter's second life.<br/>4. Walter believes he can mend the tension between them by confessing to her that he has been producing meth.<br/>5. Skyler is appalled by the confession and demands a formal divorce.<br/>6. Meanwhile, Gus offers to pay Walter US$3M for three months of his service.<br/>7. He even offers to provide Walter with a state-of-the-art production facility and a brilliant lab assistant, Gale (David Costabile).<br/>8. Jesse is continuing to produce and sell meth by himself.<br/>9. Hank is working with the DEA to investigate Jesse and is slowly gathering evidence to make an arrest.<br/>10. Jesse threatens to report Walter to the police if he is arrested, but Walter offers him Gale's position at the lab.<br/>11. After obtaining the position, Jesse begins stealing meth from the lab and selling it in secret on the side.<br/>12. Jesse gets romantically involved with a woman he meets in his rehab group and learns her kid brother, age 11, was put up by Gus and his street dealers to kill Combo.<br/>13. Jesse decides to avenge Combo.<br/>14. Walter aids Jesse in escaping from Gus's wrath.<br/>15. Gus begins to lose trust in Walter and asks Gale to take over the lab.<br/>16. He orders his henchmen to kill Walter and Jesse.<br/>17. After he is abducted by the henchmen, Walter instructs Jesse over the phone to kill Gale in order to force Gus not to kill Walter (and, by extension, Jesse) lest he eliminate his only remaining trained chemist.<br/>"
Stone_Mountain-Places_of_interest,"Category: Travel<br/>Title: Stone Mountain<br/>Section: Places of interest<br/><br/>1. Confederate Hall, operated directly by the Stone Mountain Memorial Association or SMMA, is a museum that educates students and park guests on the geology and ecology of Stone Mountain as well as historical aspects of the area.<br/>2. A small theater shows a historical documentary about the Civil War in Georgia called ""The Battle for Georgia"".The education department is host to thousands of students each school year teaching the subjects of geology, ecology, and history.<br/>3. Classes are designed to meet the Georgia Performance Standards and the North American Association for Environmental Education guidelines.The Antebellum Plantation and Farmyard is an open air museum composed of 19 historic buildings, built between 1790 and 1875, which have been re-erected to the site to represent a pre-Civil War Georgia plantation.<br/>4. The historic houses have been furnished with an extensive collection of period furniture and decorations.<br/>5. The farm features live animals that guests can pet.A 732-bell carillon that originated at the 1964 New York World's Fair, provides a daily concert.A covered bridge, dating from 1892, which originally spanned the Oconee River in Athens, Georgia.A grist mill, dating from 1869 and moved to the park in 1965.<br/>"
Archery-Protective_equipment,"Category: Sport<br/>Title: Archery<br/>Section: Protective equipment<br/><br/>1. Most archers wear a bracer (also known as an arm-guard) to protect the inside of the bow arm from being hit by the string and prevent clothing from catching the bow string.<br/>2. The bracer does not brace the arm; the word comes from the armoury term ""brassard"", meaning an armoured sleeve or badge.<br/>3. The Navajo people have developed highly ornamented bracers as non-functional items of adornment.<br/>4. Some archers (mostly women) also wear protection on their chests, called chestguards or plastrons.<br/>5. The myth of the Amazons was that they had one breast removed to solve this problem.<br/>6. Roger Ascham mentions one archer, presumably with an unusual shooting style, who wore a leather guard for his face.The drawing digits are normally protected by a leather tab, glove, or thumb ring.<br/>7. A simple tab of leather is commonly used, as is a skeleton glove.<br/>8. Medieval Europeans probably used a complete leather glove.Eurasiatic archers who used the thumb or Mongolian draw protected their thumbs, usually with leather according to the author of ""Arab Archery"", but also with special rings of various hard materials.<br/>9. Many surviving Turkish and Chinese examples are works of considerable art.<br/>10. Some are so highly ornamented that the users could not have used them to loose an arrow.<br/>11. Possibly these were items of personal adornment, and hence value, remaining extant whilst leather had virtually no intrinsic value and would also deteriorate with time.<br/>12. In traditional Japanese archery a special glove is used, provided with a ridge which is used to draw the string.<br/>"
Chernobyl_disaster-The_Exclusion_Zone,"Category: Historical Events<br/>Title: Chernobyl disaster<br/>Section: The Exclusion Zone<br/><br/>1. An area originally extending in all directions from the plant is officially called the ""zone of alienation"".<br/>2. It is largely uninhabited, except for about 300 residents who have refused to leave.<br/>3. The area has largely reverted to forest, and has been overrun by wildlife because of a lack of competition with humans for space and resources.<br/>4. Even today, radiation levels are so high that the workers responsible for rebuilding the sarcophagus are only allowed to work five hours a day for one month before taking 15 days of rest.<br/>5. Ukrainian officials estimate the area will not be safe for human life again for another 20,000 years.In 2011 Ukraine opened up the sealed zone around the Chernobyl reactor to tourists who wish to learn more about the tragedy that occurred in 1986.<br/>"
Prison_Break-Season_2,"Category: Tv<br/>Title: Prison Break<br/>Section: Season 2<br/><br/>1. The second season begins eight hours after the escape, focusing mainly on the eight escapees.<br/>2. Series creator Paul Scheuring describes the second season as """"The Fugitive"" times eight"" and likens it to the ""second half of ""The Great Escape"".""<br/>3. The fugitives split up and journey to locations across the country with the authorities close behind them as they each pursue their individual goals.<br/>4. Brad Bellick (Wade Williams) gets fired from the prison where he worked as the main guard and chases after the inmates himself for the reward money.<br/>5. Several of the escapees reunite in search of a large cache of money buried long ago by another Fox River inmate, Charles Westmoreland (Muse Watson).<br/>6. Federal agent Alexander Mahone (William Fichtner) is assigned to track down and capture the eight fugitives, but is revealed to be working for The Company, which wants all eight men dead.<br/>7. When Sara discovers her father, Governor Frank Tancredi (John Heard), has been killed, she meets with Michael, remaining with him as the brothers try to bring down now-President Reynolds, a Company member.<br/>8. To ensure the brothers' safety, Sara allows herself to be arrested and faces trial.<br/>9. During the trial, the testimony of former Secret Service agent Paul Kellerman (Paul Adelstein), who used to work for the Company-controlled President, exonerates Lincoln and Sara.<br/>10. Half of the escapees are killed or recaptured, but the brothers make it to Panama.<br/>11. Michael, T-Bag, Mahone, and Bellick are arrested by the Panamanian authorities and imprisoned at the Penitenciaría Federal de Sona.<br/>"
Japan-Languages,"Category: Country<br/>Title: Japan<br/>Section: Languages<br/><br/>1. More than 99 percent of the population speaks Japanese as their first language.<br/>2. Japanese is an agglutinative language distinguished by a system of honorifics reflecting the hierarchical nature of Japanese society, with verb forms and particular vocabulary indicating the relative status of speaker and listener.<br/>3. Japanese writing uses kanji (Chinese characters) and two sets of kana (syllabaries based on simplified Chinese characters), as well as the Latin alphabet and Arabic numerals.Besides Japanese, the Ryukyuan languages (Amami, Kunigami, Okinawan, Miyako, Yaeyama, Yonaguni), also part of the Japonic language family, are spoken in the Ryukyu Islands chain.<br/>4. Few children learn these languages, but in recent years the local governments have sought to increase awareness of the traditional languages.<br/>5. The Okinawan Japanese dialect is also spoken in the region.<br/>6. The Ainu language, which has no proven relationship to Japanese or any other language, is moribund, with only a few elderly native speakers remaining in Hokkaido.<br/>7. Most public and private schools require students to take courses in both Japanese and English.<br/>"
Grand_Canyon-Plants,"Category: Travel<br/>Title: Grand Canyon<br/>Section: Plants<br/><br/>1. Biology and ecology.Plants.There are approximately 1,737 known species of vascular plants, 167 species of fungi, 64 species of moss and 195 species of lichen found in Grand Canyon National Park.<br/>2. This variety is largely due to the 8,000 foot elevation change from the Colorado River up to the highest point on the North Rim.<br/>3. Grand Canyon boasts a dozen endemic plants (known only within the Park's boundaries) while only ten percent of the Park's flora is exotic.<br/>4. Sixty-three plants found here have been given special status by the U.S.<br/>5. Fish and Wildlife Service.The Mojave Desert influences the western sections of the canyon, Sonoran Desert vegetation covers the eastern sections, and ponderosa and pinyon pine forests grow on both rims.Natural seeps and springs percolating out of the canyon walls are home to 11% of all the plant species found in the Grand Canyon.<br/>6. The Canyon itself can act as a connection between the east and the west by providing corridors of appropriate habitat along its length.<br/>7. The canyon can also be a genetic barrier to some species, like the Tassel-eared squirrel.The aspect, or direction a slope faces, also plays a major role in adding diversity to the Grand Canyon.<br/>8. North-facing slopes receive about one-third the normal amount of sunlight, so plants growing there are similar to plants found at higher elevations, or in more northern latitudes.<br/>9. The south-facing slopes receive the full amount of sunlight and are covered in vegetation typical of the Sonoran Desert.<br/>"
Disneyland-Lands,"Category: Travel<br/>Title: Disneyland<br/>Section: Lands<br/><br/>1. Disneyland Park consists of eight themed ""lands"" and a number of concealed backstage areas, and occupies approximately .<br/>2. The park opened with ""Main Street, U.S.A."", ""Adventureland"", ""Frontierland"", ""Fantasyland"", and ""Tomorrowland"", and has since added New Orleans Square in 1966, Bear Country (later Critter Country) in 1972, and Mickey's Toontown in 1993.<br/>3. In 1957, Holidayland, opened to the public with a recreation area including a circus and baseball diamond, but was closed in late 1961.<br/>4. It is often referred to as the ""lost"" land of Disneyland.<br/>5. Throughout the park are 'Hidden Mickeys', representations of Mickey Mouse heads inserted subtly into the design of attractions and environmental decor.<br/>6. An elevated berm supports the narrow gauge Disneyland Railroad that circumnavigates the park.<br/>"
Leonardo_da_Vinci-Early_works,"Category: Art<br/>Title: Leonardo da Vinci<br/>Section: Early works<br/><br/>1. Leonardo's early works begin with the ""Baptism of Christ"" painted in conjunction with Verrocchio.<br/>2. Two other paintings appear to date from his time at the workshop, both of which are Annunciations.<br/>3. One is small, long and high.<br/>4. It is a ""predella"" to go at the base of a larger composition, in this case a painting by Lorenzo di Credi from which it has become separated.<br/>5. The other is a much larger work, long.<br/>6. In both these Annunciations, Leonardo used a formal arrangement, such as in Fra Angelico's two well-known pictures of the same subject, of the Virgin Mary sitting or kneeling to the right of the picture, approached from the left by an angel in profile, with a rich flowing garment, raised wings and bearing a lily.<br/>7. Although previously attributed to Ghirlandaio, the larger work is now generally attributed to Leonardo.In the smaller picture Mary averts her eyes and folds her hands in a gesture that symbolised submission to God's will.<br/>8. In the larger picture, however, Mary is not submissive.<br/>9. The girl, interrupted in her reading by this unexpected messenger, puts a finger in her bible to mark the place and raises her hand in a formal gesture of greeting or surprise.<br/>10. This calm young woman appears to accept her role as the Mother of God, not with resignation but with confidence.<br/>11. In this painting the young Leonardo presents the humanist face of the Virgin Mary, recognising humanity's role in God's incarnation.<br/>"
The_Big_Bang_Theory-Awards_and_nominations,"Category: Tv<br/>Title: The Big Bang Theory<br/>Section: Awards and nominations<br/><br/>1. In August 2009, the sitcom won the best comedy series TCA award and Jim Parsons (Sheldon) won the award for individual achievement in comedy.<br/>2. In 2010, the show won the People's Choice Award for Favorite Comedy, while Parsons won a Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series.<br/>3. On January 16, 2011, Parsons was awarded a Golden Globe for Best Performance by an Actor in a Television Series – Comedy or Musical, an award that was presented by co-star Kaley Cuoco.<br/>4. On September 18, 2011, Parsons was again awarded an Emmy for Best Actor in a Comedy Series.<br/>5. On January 9, 2013, the show won People's Choice Award for Favorite Comedy for a second time.<br/>6. !| Year!| Award show!| Category!| Result!| Recipient(s)<br/>"
Gangnam_Style-South_Korea,"Category: Music<br/>Title: Gangnam Style<br/>Section: South Korea<br/><br/>1. In 2012, the South Korean government announced that ""Gangnam Style"" had brought in $13.4 million to the country’s audio sector, and it subsequently launched a campaign to further expand the K-Pop music industry overseas.<br/>2. According to the Bank of Korea, the country's services account recorded a surplus of USD 2.3 billion in the first nine months of this year, compared to a deficit of USD 4.5 billion last year.<br/>3. This was mainly due to the growing influence and popularity of K-pop songs such as ""Gangnam Style"".<br/>4. However, the American journalist John Seabrook noted that by ""satirizing standard K-pop tropes in Gangnam Style"", Psy may have subverted the music genre's chances of making it big in the West.<br/>"
Great_Sphinx_of_Giza-Mythology,"Category: Art<br/>Title: Great Sphinx of Giza<br/>Section: Mythology<br/><br/>1. Colin Reader has proposed that the Sphinx was probably the focus of solar worship in the Early Dynastic Period, before the Giza Plateau became a necropolis in the Old Kingdom (c. 2686–2134 BC).<br/>2. He ties this in with his conclusions that the Sphinx, the Sphinx temple, the Causeway and the Khafra mortuary temple are all part of a complex which predates Dynasty IV (c. 2613–2494 BC).<br/>3. The lion has long been a symbol associated with the sun in ancient Near Eastern civilizations.<br/>4. Images depicting the Egyptian king in the form of a lion smiting his enemies date as far back as the Early Dynastic Period.In the New Kingdom, the Sphinx became more specifically associated with the god ""Hor-em-akhet"" (Hellenized: ""Harmachis"") or Horus at the Horizon, which represented the pharaoh in his role as the ""Shesep-ankh"" (English: ""Living Image"") of the god Atum.<br/>5. Pharaoh Amenhotep II (1427–1401 or 1397 BC) built a temple to the north east of the Sphinx nearly 1000 years after its construction, and dedicated it to the cult of ""Hor-em-akhet"".<br/>"
RNA-RNA_genomes,"Category: Science<br/>Title: RNA<br/>Section: RNA genomes<br/><br/>1.  genomes.Like DNA, RNA can carry genetic information.<br/>2. RNA viruses have genomes composed of RNA that encodes a number of proteins.<br/>3. The viral genome is replicated by some of those proteins, while other proteins protect the genome as the virus particle moves to a new host cell.<br/>4. Viroids are another group of pathogens, but they consist only of RNA, do not encode any protein and are replicated by a host plant cell's polymerase.<br/>"
Ramen-Instant_ramen,"Category: Food<br/>Title: Ramen<br/>Section: Instant ramen<br/><br/>1. Instant ramen noodles were exported from Japan by Nissin Foods starting in 1971, bearing the name ""Oodles of Noodles"".<br/>2. One year later, it was re-branded ""Nissin Cup Noodles,"" packaged in a foam food container, and subsequently saw a growth in international sales.<br/>3. Over time, the term ""ramen"" became used in North America to refer to other instant noodles, even those not technically ramen.<br/>"
Germany-Media,"Category: Country<br/>Title: Germany<br/>Section: Media<br/><br/>1. German cinema dates back to the earliest years of the medium, it has made major technical and artistic contributions to film, as with the work of Max Skladanowsky, who showed the first film sequences ever to an audience, in 1895.<br/>2. Early German cinema was particularly influential with German expressionists such as Robert Wiene and Friedrich Wilhelm Murnau.<br/>3. Director Fritz Lang's ""Metropolis"" (1927) is referred to as the first modern science-fiction film.<br/>4. In 1930 Josef von Sternberg directed ""The Blue Angel"", the first major German sound film.During the 1970s and 1980s, New German Cinema directors such as Volker Schlöndorff, Werner Herzog, Wim Wenders, and Rainer Werner Fassbinder put West German cinema on the international stage.<br/>5. The annual European Film Awards ceremony is held every other year in Berlin, home of the European Film Academy (EFA); the Berlin Film Festival, held annually since 1951, is one of the world's foremost film festivals.In the 21st century, several German movies have had international success, such as ""Nowhere in Africa"" (2001), ""Das Experiment"" (2001), ""Good Bye, Lenin!""<br/>6. (2003), ""Gegen die Wand (Head-On)"" (2004), ""Der Untergang (Downfall)"" (2004), """" (2006), ""The Baader Meinhof Complex"" (2008), ""The Wave"" (2008), ""The White Ribbon"" (2009), ""Pandorum"" (2009), ""Soul Kitchen"" (2009), Animals United"" (2010), ""Combat Girls"" (2011) and ""Cloud Atlas"" (2012).<br/>7. The Academy Award for Best Foreign Language Film went to the German production ""Die Blechtrommel (The Tin Drum)"" in 1979, to ""Nowhere in Africa"" in 2002, and to ""Das Leben der Anderen (The Lives of Others)"" in 2007.Germany's television market is the largest in Europe, with some 34 million TV households.<br/>8. Around 90% of German households have cable or satellite TV, with a variety of free-to-view public and commercial channels.<br/>9. The most watched television broadcast of all-time in Germany was the Germany vs Spain semi-fnal game of the 2010 FIFA World Cup.<br/>10. Nine out of ten of the top ten most watched television broadcasts of all-time in Germany feature the German national football team.The German video gaming market is one of the largest in the world.<br/>11. The Gamescom in Cologne is Europe's leading gaming convention.<br/>12. Popular game series from Germany include Turrican, the Anno series, The Settlers series, the Gothic series, SpellForce, the X series, the FIFA Manager series, Far Cry and Crysis.<br/>13. The most relevant game developers and publishers are Ascaron, Bigpoint, Blue Byte, Crytek, Deck13, Deep Silver, EA Phenomic, Gameforge, Nintendo Europe, Piranha Bytes, Radon, Related, Spellbound and Wooga.<br/>"
Russia-Architecture,"Category: Country<br/>Title: Russia<br/>Section: Architecture<br/><br/>1. Since the Christianization of Kievan Rus' for several ages Russian architecture was influenced predominantly by the Byzantine architecture.<br/>2. Apart from fortifications (kremlins), the main stone buildings of ancient Rus' were Orthodox churches with their many domes, often gilded or brightly painted.Aristotle Fioravanti and other Italian architects brought Renaissance trends into Russia since the late 15th century, while the 16th century saw the development of unique tent-like churches culminating in Saint Basil's Cathedral.<br/>3. By that time the onion dome design was also fully developed.<br/>4. In the 17th century, the ""fiery style"" of ornamentation flourished in Moscow and Yaroslavl, gradually paving the way for the Naryshkin baroque of the 1690s.<br/>5. After the reforms of Peter the Great the change of architectural styles in Russia generally followed that in the Western Europe.The 18th-century taste for rococo architecture led to the ornate works of Bartolomeo Rastrelli and his followers.<br/>6. The reigns of Catherine the Great and her grandson Alexander I saw the flourishing of Neoclassical architecture, most notably in the capital city of Saint Petersburg.<br/>7. The second half of the 19th century was dominated by the Neo-Byzantine and Russian Revival styles.<br/>8. Prevalent styles of the 20th century were the Art Nouveau, Constructivism, and the Stalin Empire style.In 1955, a new Soviet leader, Nikita Khrushchev, condemned the ""excesses"" of the former academic architecture, and the late Soviet era was dominated by plain functionalism in architecture.<br/>9. This helped somewhat to resolve the housing problem, but created a large quantity of buildings of low architectural quality, much in contrast with the previous bright styles.<br/>10. The situation improved in the recent two decades.<br/>11. Many temples demolished in Soviet times were rebuilt, and this process continues along with the restoration of various historical buildings destroyed in World War II.<br/>12. A total of 23,000 Orthodox churches have been rebuilt between 1991 and 2010, which effectively quadrapled the number of operating churches in Russia.<br/>"
Boxing-Boxer_rankings,"Category: Sport<br/>Title: Boxing<br/>Section: Boxer rankings<br/><br/>1. There are various organizations and websites, that rank boxers in both weight class and pound-for-pound manner.<br/>2. •&nbsp;&nbsp;&nbsp;&nbsp; BoxRec (ratings)<br/>3. •&nbsp;&nbsp;&nbsp;&nbsp; The Ring (ratings)<br/>4. •&nbsp;&nbsp;&nbsp;&nbsp; ESPN (ratings)<br/>5. •&nbsp;&nbsp;&nbsp;&nbsp; Transnational Boxing Rankings Board (Ratings)<br/>"
Vietnam-Air,"Category: Country<br/>Title: Vietnam<br/>Section: Air<br/><br/>1. Vietnam operates 21 major civil airports, including three international gateways: Noi Bai in Hanoi, Da Nang International Airport in Da Nang, and Tan Son Nhat in Ho Chi Minh City.<br/>2. Tan Son Nhat is the nation's largest airport, handling 75% of international passenger traffic.<br/>3. According to a state-approved plan, Vietnam will have 10 international airports by 2015 – besides the aforementioned three, these include Lien Khuong International Airport, Phu Bai International Airport, Cam Ranh International Airport, Phu Quoc International Airport, Cat Bi International Airport, Cần Thơ International Airport and Long Thanh International Airport.<br/>4. The planned Long Thanh International Airport will have an annual service capacity of 100 million passengers once it becomes fully operational in 2020.Vietnam Airlines, the state-owned national airline, maintains a fleet of 69 passenger aircraft, and aims to operate 150 by 2020.<br/>5. Several private airlines are also in operation in Vietnam, including Air Mekong, Jetstar Pacific Airlines, VASCO and VietJet Air.<br/>"
Industrial_Revolution-Transportation,"Category: Historical Events<br/>Title: Industrial Revolution<br/>Section: Transportation<br/><br/>1. At the beginning of the Industrial Revolution, inland transport was by navigable rivers and roads, with coastal vessels employed to move heavy goods by sea.<br/>2. Railways or wagon ways were used for conveying coal to rivers for further shipment, but canals had not yet been constructed.<br/>3. Animals supplied all of the motive power on land, with sails providing the motive power on the sea.The Industrial Revolution improved Britain's transport infrastructure with a turnpike road network, a canal and waterway network, and a railway network.<br/>4. Raw materials and finished products could be moved more quickly and cheaply than before.<br/>5. Improved transportation also allowed new ideas to spread quickly.<br/>"
Great_Wall_of_China-Early_walls,"Category: Travel<br/>Title: Great Wall of China<br/>Section: Early walls<br/><br/>1. History.Early walls.The Chinese were already familiar with the techniques of wall-building by the time of the Spring and Autumn period between the 8th and 5th centuries BC.<br/>2. During this time and the subsequent Warring States period, the states of Qin, Wei, Zhao, Qi, Yan and Zhongshan all constructed extensive fortifications to defend their own borders.<br/>3. Built to withstand the attack of small arms such as swords and spears, these walls were made mostly by stamping earth and gravel between board frames.Qin Shi Huang conquered all opposing states and unified China in 221 BC, establishing the Qin Dynasty.<br/>4. Intending to impose centralized rule and prevent the resurgence of feudal lords, he ordered the destruction of the wall sections that divided his empire along the former state borders.<br/>5. To position the empire against the Xiongnu people from the north, he ordered the building of new walls to connect the remaining fortifications along the empire's northern frontier.<br/>6. Transporting the large quantity of materials required for construction was difficult, so builders always tried to use local resources.<br/>7. Stones from the mountains were used over mountain ranges, while rammed earth was used for construction in the plains.<br/>8. There are no surviving historical records indicating the exact length and course of the Qin Dynasty walls.<br/>9. Most of the ancient walls have eroded away over the centuries, and very few sections remain today.The human cost of the construction is unknown, but it has been estimated by some authors that hundreds of thousands,if not up to a million, workers died building the Qin wall.<br/>10. Later, the Han, Sui, and the Northern dynasties all repaired, rebuilt, or expanded sections of the Great Wall at great cost to defend themselves against northern invaders.<br/>11. The Tang and Song Dynasties did not build any walls in the region substantially.<br/>12. The Liao, Jin, and Yuan dynasties, who ruled Northern China throughout most of the 10th–13th centuries, constructed defensive walls in the 12th century, but those were located much to the north of the Great Wall as we know it, within today's Inner and Outer Mongolia.<br/>"
Taekwondo-Safety,"Category: Sport<br/>Title: Taekwondo<br/>Section: Safety<br/><br/>1. Although taekwondo competitors have an apparently substantial risk of injury, most injuries are minor.<br/>2. A 2009 meta-analysis reported that an average of about 8% of competitors are injured per exposure to competition.<br/>3. Age, gender, and level of play did not significantly affect the injury rate.<br/>4. The legs are the most common location for injuries, and bruising is the most common injury type.Injuries may occur if students are taught to block punches in a formal manner (chamber position, perfect angles, etc.)<br/>5. even when sparring.<br/>6. When comparing the speed of a punch and the reaction time taken to block effectively, it is difficult to block a punch.<br/>7. Many taekwondo schools teach students blocking for grading and classwork, and dodging or parrying for sparring.<br/>"
France-Society,"Category: Country<br/>Title: France<br/>Section: Society<br/><br/>1. According to a BBC poll in 2010, based on 29,977 responses in 28 countries, France is globally seen as a positive influence in the world's affairs: 49% have a positive view of the country's influence, whereas 19% have a negative view.<br/>2. The Nation Brand Index of 2008 suggested that France has the second best international reputation, only behind Germany.According to a poll in 2011, the French were found to have the highest level of religious tolerance and to be the country where the highest proportion of the population defines its identity primarily in term of nationality and not religion.<br/>3. 69% of French have a favourable view of the US, making France one of the most pro-American countries in the world.In January 2010, the magazine International Living ranked France as ""best country to live in"", ahead of 193 other countries, for the fifth year running.The French Revolution continues to permeate the country's collective memory.<br/>4. The tricolour flag, the anthem ""La Marseillaise"", and the motto Liberté, egalité, fraternité, defined in Title 1 of the Constitution as national symbols, all emerged during the cultural ferment of the early revolution, along with Marianne, a common national personification.<br/>5. In addition, Bastille Day, the national holiday, commemorates the storming of the Bastille on 14 July 1789.A common and traditional symbol of the French people is the Gallic rooster.<br/>6. Its origins date back to Antiquity, since the Latin word Gallus meant both ""rooster"" and ""inhabitant of Gaul"".<br/>7. Then this figure gradually became the most widely shared representation of the French, used by French monarchs, then by the Revolution and under the successive republican regimes as representation of the national identity, used for some stamps and coins.<br/>"
South_Korea-Architecture,"Category: Country<br/>Title: South Korea<br/>Section: Architecture<br/><br/>1. Because of South Korea's tumultuous history, construction and destruction has been repeated endlessly, resulting in an interesting melange of architectural styles and designs.Korean traditional architecture is characterized by its harmony with nature.<br/>2. Ancient architects adopted the bracket system characterized by thatched roofs and heated floors called ""ondol"".<br/>3. People of the upper classes built bigger houses with elegantly curved tiled roofs with lifting eaves.<br/>4. Traditional architecture can be seen in the palaces and temples, preserved old houses called ""hanok"", and special sites like Hahoe Folk Village, Yangdong Village of Gyeongju and Korean Folk Village.<br/>5. Traditional architecture may also be seen at the nine UNESCO World Heritage Sites in South Korea.Western architecture was first introduced to Korea at the end of the 19th century.<br/>6. Churches, offices for foreign legislation, schools and university buildings were built in new styles.<br/>7. With the annexation of Korea by Japan in 1910 the colonial regime intervened in Korea's architectural heritage, and Japanese-style modern architecture was imposed.<br/>8. The anti-Japanese sentiment, and the Korean War, led to the destruction of most buildings constructed during that time.Korean architecture entered a new phase of development during the post-Korean War reconstruction, incorporating modern architectural trends and styles.<br/>9. Stimulated by the economic growth in the 1970s and 1980s, active redevelopment saw new horizons in architectural design.<br/>10. In the aftermath of the 1988 Seoul Olympics, South Korea has witnessed a wide variation of styles in its architectural landscape due, in large part, to the opening up of the market to foreign architects.<br/>11. Contemporary architectural efforts have been constantly trying to balance the traditional philosophy of ""harmony with nature"" and the fast-paced urbanization that the country has been going through in recent years.<br/>"
